M1,M2
125.5279769897461,199.4315490722656
125.31330871582033,200.63943481445312
125.22301483154295,200.15249633789065
125.39535522460938,200.3783416748047
125.41065216064452,200.3168029785156
125.35348510742188,200.7302703857422
125.48169708251952,200.43408203125
125.28306579589844,201.2774200439453
125.51757049560548,201.93104553222656
125.7121810913086,200.62689208984372
125.51676940917967,201.80455017089844
125.63156127929688,202.14083862304688
126.10552978515624,201.60723876953125
126.02393341064452,201.98712158203125
126.07040405273438,201.5661163330078
126.29896545410156,201.68899536132807
124.42743682861328,201.7906646728516
126.34342956542967,201.61111450195312
124.50240325927734,201.917724609375
124.5372314453125,201.9326171875
124.31299591064452,201.4015350341797
124.33911895751952,201.2533264160156
124.2594757080078,201.29302978515625
126.19436645507812,201.2385406494141
125.60108184814452,201.60206604003903
125.6670379638672,201.60476684570312
123.83684539794922,201.90359497070312
123.87564849853516,201.6288299560547
123.97247314453124,201.07179260253903
125.82723236083984,201.12599182128903
125.46095275878906,200.6219482421875
125.46884155273438,200.52294921875
125.61699676513672,200.94918823242188
125.69670104980467,201.02288818359372
125.54793548583984,200.8428955078125
125.3355712890625,200.67562866210935
124.70753479003906,199.9161071777344
124.78890991210938,199.8905792236328
124.71117401123048,199.75656127929688
124.80179595947266,199.38491821289065
124.73070526123048,199.15338134765625
124.8177719116211,200.10867309570312
124.94828033447266,199.5751495361328
125.00631713867188,199.80751037597656
125.17681121826172,200.36209106445312
124.8027114868164,199.55715942382807
124.47748565673828,199.3479156494141
124.66602325439452,199.3261566162109
125.72225952148438,199.7159118652344
125.8331069946289,199.75909423828125
125.73077392578124,199.28707885742188
126.00249481201172,199.86328125
125.99690246582033,198.65380859375
126.05363464355467,199.12815856933597
125.72160339355467,199.71893310546875
126.0323486328125,199.1975860595703
126.44792175292967,199.2027130126953
126.05895233154295,199.66542053222656
125.70558166503906,198.6866912841797
126.03175354003906,199.2480010986328
125.3423080444336,198.00233459472656
125.187255859375,199.59542846679688
125.37995147705078,199.65509033203125
125.8915557861328,199.16015625
125.46957397460938,199.50949096679688
125.48339080810548,198.2280731201172
123.84114074707033,198.89645385742188
125.72229766845705,198.20892333984372
125.76896667480467,197.82449340820312
125.50657653808594,198.93955993652344
124.79212951660156,199.4546661376953
123.32001495361328,199.2205047607422
125.4423599243164,197.6289520263672
125.47599029541016,197.6417999267578
125.38655090332033,198.95899963378903
124.35254669189452,197.51910400390625
123.5945816040039,196.48959350585935
123.62383270263672,196.8699188232422
125.08551025390624,197.50579833984372
124.96646118164062,197.66323852539065
123.87915802001952,196.04006958007807
124.23681640625,196.01974487304688
124.20659637451172,195.6735076904297
123.97830200195312,195.65316772460935
124.11620330810548,196.78890991210935
124.23347473144533,197.14926147460935
124.13946533203124,195.3749084472656
124.13688659667967,194.90843200683597
125.09146118164062,194.7115631103516
125.31168365478516,194.27767944335935
124.30825805664062,193.43731689453125
123.36512756347656,194.5340576171875
124.392333984375,192.80162048339844
124.565185546875,193.83692932128903
124.38018798828124,193.84405517578125
123.6550750732422,193.88946533203125
124.03109741210938,193.30479431152344
124.12356567382812,192.7753448486328
123.7931900024414,192.7218475341797
123.52392578125,192.26107788085935
123.6812973022461,192.95460510253903
123.51939392089844,191.6968231201172
123.18889617919922,192.1912841796875
123.25991821289062,192.00338745117188
123.1651382446289,193.6217041015625
123.30113983154295,193.1429901123047
123.22067260742188,191.9268341064453
123.79589080810548,192.7008819580078
123.70002746582033,191.2806854248047
123.58771514892578,193.4097900390625
123.83736419677734,192.83824157714844
124.1054916381836,193.3817138671875
124.45321655273438,191.95315551757807
123.70542907714844,192.1402587890625
123.83402252197266,191.5244598388672
123.38113403320312,191.54161071777344
123.58133697509766,190.79974365234372
123.43238067626952,189.86643981933597
123.56149291992188,190.66868591308597
124.68953704833984,190.15963745117188
123.8228988647461,188.04116821289065
123.59970092773438,189.7001953125
123.85633850097656,189.43685913085935
124.03540802001952,189.07896423339844
125.73751068115234,188.43333435058597
126.35674285888672,188.46902465820312
125.5179214477539,187.47189331054688
125.43093872070312,189.05172729492188
125.27536010742188,187.8798828125
125.6815414428711,189.00738525390625
125.37316131591795,187.8378143310547
127.32257843017578,188.22906494140625
126.78418731689452,187.43528747558597
126.47055053710938,187.40057373046875
