concert,phrase,musician1,musician2,texture,pair,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,p_M1_M2_Bin,p_M2_M1_Bin,avgF
BorodinPart2,File7,c1,c2,P,c1_c2,1.14850195515241,0.271108794864647,1.43592444669921,0.0651415493128772,0,0,1.29221320092581
BorodinPart2,File7,c1,c3,P,c1_c3,1.45259369042438,0.0592219304886956,0.988902381843836,0.485237723781064,0,0,1.22074803613411
BorodinPart2,File7,c1,c4,P,c1_c4,0.659182884158509,0.918338591619566,1.20071449120363,0.216363221658552,0,0,0.92994868768107
BorodinPart2,File7,c2,c3,P,c2_c3,1.02231262032616,0.43567087252871,0.75504999501462,0.824739428679703,0,0,0.88868130767039
BorodinPart2,File7,c2,c4,P,c2_c4,1.31614086000056,0.124368886031706,0.837725516070415,0.715268724711138,0,0,1.07693318803549
BorodinPart2,File7,c3,c4,P,c3_c4,1.05042709173113,0.395549080564974,1.16925025705135,0.248350750860081,0,0,1.10983867439124
