concert,phrase,musician1,musician2,texture,pair,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,p_M1_M2_Bin,p_M2_M1_Bin,avgF
BorodinPart4,File5,c1,c2,H,c1_c2,1.175824634087,0.243968506763514,2.46376711046936,0.0000478714836965721,0,1,1.81979587227818
BorodinPart4,File5,c1,c3,H,c1_c3,1.56051323497831,0.0326893230285243,2.48650803518774,0.0000398568320012434,1,1,2.02351063508303
BorodinPart4,File5,c1,c4,H,c1_c4,1.32345048913242,0.122520289466039,1.59386168109574,0.0266626941775243,0,1,1.45865608511408
BorodinPart4,File5,c2,c3,H,c2_c3,2.03539136868266,0.00131334226005727,1.80310945860178,0.00683388752350836,1,1,1.91925041364222
BorodinPart4,File5,c2,c4,H,c2_c4,1.59684159348446,0.0261765580663929,0.99084275160951,0.483063968500029,1,0,1.29384217254698
BorodinPart4,File5,c3,c4,H,c3_c4,2.38727930904397,0.000088239762100835,0.770982888966968,0.804098072976113,1,0,1.57913109900547
