M1,M2
336.1926538,461.8211438
329.8788583,453.3045282
336.6537622,462.426441
329.9298871,454.1359433
336.4959189,463.0201489
328.6456787,453.352294
336.4341809,462.7117981
329.3958527,452.8513422
335.9298282,462.8837891
329.2682657,453.4024164
335.8614325,463.2028354
329.1630963,454.5399435
335.0895383,464.1279495
329.2116779,454.2336804
335.6541187,464.0284845
329.1334882,454.9779327
335.719278,464.8352393
328.957229,455.2406598
335.5863086,464.3309482
328.7138379,455.2417474
335.2790674,465.8977921
328.6638364,455.9427054
335.4057489,465.6875192
328.7371619,457.4588846
335.3356271,467.061351
328.687251,458.2212946
335.2334497,467.3729382
328.1164481,458.6916714
335.1474234,469.5135168
328.414856,458.7530933
335.1825613,467.9248196
328.1407086,460.4577979
335.1395636,469.3007474
328.0190735,459.3750458
334.4465448,468.1533087
328.0276538,459.9377518
335.1222412,467.9452859
327.5906918,460.009053
335.1561462,468.9361142
328.1520987,459.2008411
334.6648315,468.8270325
328.1321887,459.0613504
333.9576343,468.9368848
328.1359351,460.0076935
334.8733783,469.2500131
327.7736279,459.6426672
334.5774799,468.0178427
327.4335571,459.1268509
334.1465778,468.9995782
327.5196625,459.6018503
334.3280313,468.2712366
328.2327356,459.400545
334.1412146,468.228732
327.538938,458.7287421
334.1100836,468.135863
327.384039,458.8962396
335.3217877,467.3370914
327.6235327,458.6853571
334.5130603,466.6592065
327.9765344,460.2130472
335.3525488,468.8421664
328.7712112,461.0019836
334.7904959,469.2294852
328.8088559,459.857417
335.1303476,469.1672232
328.7393674,459.6781064
336.1783521,469.0749399
329.2097141,460.130658
335.5794659,469.2528796
329.3680875,463.5458981
335.9588632,471.0896075
329.6335034,461.1004459
335.7799988,473.7485324
329.873118,462.4242627
336.3347467,472.8448401
329.6608759,465.4685852
336.3005334,471.9896011
329.3395367,461.1906299
336.3496957,472.6284952
329.7580994,464.1464905
336.3487711,473.581319
330.4717767,464.1242239
336.7149454,473.8409082
330.1184427,464.4898846
337.3056018,471.3786942
330.9133612,461.4619373
337.9693082,470.8211105
331.1891702,461.4183105
337.924646,473.8546552
331.569635,463.0005341
338.2259692,472.3960916
330.9306729,463.0794489
337.8726172,471.4792688
330.9257483,460.6520938
338.5175525,470.871105
