data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File19_c1_c2_GrangerOutput.txt,P,1.0382493407837,0.414065563047554,1.32521737050358,0.121431610070186,0.01,0.01
BrahmsConcertPart1_File19_c1_c3_GrangerOutput.txt,P,0.96604121932148,0.520451678814888,1.31055986836229,0.130703464872182,0.01,0.01
BrahmsConcertPart1_File19_c1_c4_GrangerOutput.txt,P,1.81169246757079,0.00644500713442175,1.48555291864176,0.0509097268106673,0.01,0.01
BrahmsConcertPart1_File19_c1_c5_GrangerOutput.txt,P,1.71925434340034,0.0119830547752918,1.36089394243129,0.101081274648261,0.01,0.01
BrahmsConcertPart1_File19_c2_c3_GrangerOutput.txt,P,1.64626393249744,0.0192065879276893,3.50213362835129,7.20861585884121e-09,0.01,0.01
BrahmsConcertPart1_File19_c2_c4_GrangerOutput.txt,P,1.80151794000335,0.0069083833918394,2.02870815321971,0.00137950366109877,0.01,0.01
BrahmsConcertPart1_File19_c2_c5_GrangerOutput.txt,P,1.66608244198111,0.0169255127582497,1.45544446599499,0.0604477460704157,0.01,0.01
BrahmsConcertPart1_File19_c3_c4_GrangerOutput.txt,P,1.79866569532049,0.00704380816471995,1.76572277710782,0.00879996828000931,0.01,0.01
BrahmsConcertPart1_File19_c3_c5_GrangerOutput.txt,P,1.87494551633377,0.00416034912456613,1.77367164877376,0.00834208255201026,0.01,0.01
BrahmsConcertPart1_File19_c4_c5_GrangerOutput.txt,P,1.20546381191546,0.214479368998141,1.62127306406139,0.0224848700852062,0.01,0.01
