data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File10_c1_c2_GrangerOutput.txt,P,0.915388554444232,0.598424789915821,1.78455620009364,0.00650558717423327,0.01,0.01
BrahmsConcertPart1_File10_c1_c3_GrangerOutput.txt,P,0.513455148771687,0.98633763180555,0.9584635678247,0.53133654923453,0.01,0.01
BrahmsConcertPart1_File10_c1_c4_GrangerOutput.txt,P,1.49500970940822,0.0443541522702357,0.984644544222411,0.491026184848501,0.01,0.01
BrahmsConcertPart1_File10_c1_c5_GrangerOutput.txt,P,2.44575562214335,3.33984157729295e-05,1.25528248167913,0.165377545428904,0.01,0.01
BrahmsConcertPart1_File10_c2_c3_GrangerOutput.txt,P,0.969360278181052,0.514482604454055,0.680017953320157,0.902697648619984,0.01,0.01
BrahmsConcertPart1_File10_c2_c4_GrangerOutput.txt,P,0.643263059077643,0.930951804106073,0.71654716554262,0.868489986145614,0.01,0.01
BrahmsConcertPart1_File10_c2_c5_GrangerOutput.txt,P,1.2702923049261,0.153635992789192,0.801596722163114,0.766923214029965,0.01,0.01
BrahmsConcertPart1_File10_c3_c4_GrangerOutput.txt,P,0.957180725935603,0.533326344648671,0.724068321682697,0.860700502975292,0.01,0.01
BrahmsConcertPart1_File10_c3_c5_GrangerOutput.txt,P,1.02278228298001,0.433874115607693,1.25053743138214,0.169227987368833,0.01,0.01
BrahmsConcertPart1_File10_c4_c5_GrangerOutput.txt,P,1.14920372931953,0.268002993385862,1.00079530871715,0.46654738582073,0.01,0.01
