data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File16_c1_c2_GrangerOutput.txt,P,1.09720158822998,0.334279690629515,1.57935774379147,0.0286836728003179,0.01,0.0125961960601809
BrahmsConcertPart1_File16_c1_c3_GrangerOutput.txt,P,1.39055734775427,0.0856103146516237,0.860535035975979,0.681257402702243,0.464841499055195,0.109711148172369
BrahmsConcertPart1_File16_c1_c4_GrangerOutput.txt,P,0.732295007088312,0.849632777842258,1.01868182948239,0.441727266346586,0.465595882999631,0.0579065562580558
BrahmsConcertPart1_File16_c1_c5_GrangerOutput.txt,P,0.775001105410973,0.799497237402302,1.59898187644207,0.0253853998402583,0.465595882999631,0.01
BrahmsConcertPart1_File16_c2_c3_GrangerOutput.txt,P,0.827712655063257,0.72888031828788,0.712299221985367,0.87054873740482,0.01,0.099402029082347
BrahmsConcertPart1_File16_c2_c4_GrangerOutput.txt,P,0.912525363463552,0.602488452082417,0.984263186559826,0.492708253292236,0.01,0.0579065562580558
BrahmsConcertPart1_File16_c2_c5_GrangerOutput.txt,P,1.08242169302277,0.353349186242803,1.50920603688513,0.0437755704890805,0.01,0.01
BrahmsConcertPart1_File16_c3_c4_GrangerOutput.txt,P,1.07152210089532,0.36779124532171,1.17233073611313,0.246831256793875,0.099402029082347,0.0579065562580558
BrahmsConcertPart1_File16_c3_c5_GrangerOutput.txt,P,1.30222232081861,0.135364460470233,1.23774995220442,0.184500623117605,0.099402029082347,0.01
BrahmsConcertPart1_File16_c4_c5_GrangerOutput.txt,P,0.854324257687978,0.69043319683102,1.02013756579975,0.43961319518493,0.0579065562580558,0.01
