data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart2_File18_c1_c2_GrangerOutput.txt,H,1.25261137460145,0.172527350573889,1.22191363477685,0.19880115814383,0.0283947294955675,0.01
BrahmsConcertPart2_File18_c1_c3_GrangerOutput.txt,H,0.897244679017671,0.625840400999701,0.847378043686167,0.700472766195963,0.0283947294955675,0.01
BrahmsConcertPart2_File18_c1_c4_GrangerOutput.txt,H,0.926619328135947,0.58079916220312,1.44462679100462,0.0638828744517437,0.0283947294955675,0.01
BrahmsConcertPart2_File18_c1_c5_GrangerOutput.txt,H,1.29919832458586,0.13781256676606,1.39731146040477,0.0828972939492219,0.0283947294955675,0.01
BrahmsConcertPart2_File18_c2_c3_GrangerOutput.txt,H,0.693391716001576,0.88853097089455,1.7503110862731,0.00962541080957036,0.01,0.01
BrahmsConcertPart2_File18_c2_c4_GrangerOutput.txt,H,0.972553978580785,0.510491334576963,1.19689346485364,0.222319729006577,0.01,0.01
BrahmsConcertPart2_File18_c2_c5_GrangerOutput.txt,H,1.5217635445942,0.0409044957167632,1.35312751169249,0.104812419496012,0.01,0.01
BrahmsConcertPart2_File18_c3_c4_GrangerOutput.txt,H,1.41444328310682,0.0755341434349263,1.4917547788889,0.0488034099787838,0.01,0.01
BrahmsConcertPart2_File18_c3_c5_GrangerOutput.txt,H,1.26208812619645,0.164999435881042,1.95461436525377,0.0023195872421595,0.01,0.01
BrahmsConcertPart2_File18_c4_c5_GrangerOutput.txt,H,1.56695775488019,0.0311856436892647,0.900868058276126,0.620307338836422,0.01,0.01
