data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File11_c1_c2_GrangerOutput.txt,H,1.25392829435571,0.167583282929452,3.22466429703503,3.44233976600958e-08,0.01,0.01
BrahmsConcertPart1_File11_c1_c3_GrangerOutput.txt,H,1.43992063472476,0.062416819521879,3.39180018943729,7.18175158986676e-09,0.01,0.01
BrahmsConcertPart1_File11_c1_c4_GrangerOutput.txt,H,1.48177259540787,0.0488445320924562,3.71016925364501,3.47603643819969e-10,0.01,0.01
BrahmsConcertPart1_File11_c1_c5_GrangerOutput.txt,H,1.47115430063671,0.0520177028805709,3.05714586496631,1.62404696912864e-07,0.01,0.01
BrahmsConcertPart1_File11_c2_c3_GrangerOutput.txt,H,1.8451027187218,0.00437687451947551,5.16480539246287,2.35394852474133e-16,0.01,0.01
BrahmsConcertPart1_File11_c2_c4_GrangerOutput.txt,H,1.06462920244532,0.375020658986331,4.0803973839141,9.74792420368086e-12,0.01,0.01
BrahmsConcertPart1_File11_c2_c5_GrangerOutput.txt,H,2.70840272627866,3.79344634402688e-06,3.83814330132943,1.01598341837292e-10,0.01,0.01
BrahmsConcertPart1_File11_c3_c4_GrangerOutput.txt,H,2.65646435613299,5.99887841173447e-06,1.59556267192578,0.0241580647872496,0.01,0.01
BrahmsConcertPart1_File11_c3_c5_GrangerOutput.txt,H,4.19548597028144,3.18235473828409e-12,1.72453255257193,0.0102510204807218,0.01,0.01
BrahmsConcertPart1_File11_c4_c5_GrangerOutput.txt,H,4.69200620642887,2.46778409391671e-14,2.19067817652985,0.000308254572061,0.01,0.01
