data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File13_c1_c2_GrangerOutput.txt,P,1.05935644200379,0.383492512208088,2.55175492260445,1.87365160820962e-05,0.01,0.01
BrahmsConcertPart1_File13_c1_c3_GrangerOutput.txt,P,1.43100980206837,0.0674520437909113,1.44957130208408,0.0607104495665734,0.01,0.01
BrahmsConcertPart1_File13_c1_c4_GrangerOutput.txt,P,2.20792775400779,0.000309880340207219,1.43918227386875,0.0644081453860904,0.01,0.01
BrahmsConcertPart1_File13_c1_c5_GrangerOutput.txt,P,0.440088554960726,0.996108546014094,1.67042660696546,0.0155971620386291,0.01,0.01
BrahmsConcertPart1_File13_c2_c3_GrangerOutput.txt,P,2.12694453916467,0.00058341748491481,0.467918387071473,0.993389218065992,0.01,0.01
BrahmsConcertPart1_File13_c2_c4_GrangerOutput.txt,P,3.06191025158831,2.25788235225375e-07,1.12460533942206,0.29938765550378,0.01,0.01
BrahmsConcertPart1_File13_c2_c5_GrangerOutput.txt,P,1.72356662191645,0.0109580798896876,1.47066913864508,0.053764416104468,0.01,0.01
BrahmsConcertPart1_File13_c3_c4_GrangerOutput.txt,P,2.15829950221949,0.000457324970825344,0.989297567000285,0.484791115784789,0.01,0.01
BrahmsConcertPart1_File13_c3_c5_GrangerOutput.txt,P,0.843743764726952,0.706350090807454,1.99598982179407,0.00157849377847676,0.01,0.01
BrahmsConcertPart1_File13_c4_c5_GrangerOutput.txt,P,1.50216035011252,0.0446905057346348,3.49614039626714,4.52211765937279e-09,0.01,0.01
