data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File7_c1_c2_GrangerOutput.txt,H,0.510560220730609,0.986975442737257,0.709731232481851,0.875458341867502,0.01,0.01
BrahmsConcertPart1_File7_c1_c3_GrangerOutput.txt,H,0.983498986377931,0.492713538732586,0.879517312788994,0.653892343842312,0.01,0.01
BrahmsConcertPart1_File7_c1_c4_GrangerOutput.txt,H,0.511889843184326,0.986702058323012,1.60264991856489,0.0224173837552896,0.01,0.01
BrahmsConcertPart1_File7_c1_c5_GrangerOutput.txt,H,0.597839267539371,0.957661894049567,1.74468345282751,0.00855758866030986,0.01,0.01
BrahmsConcertPart1_File7_c2_c3_GrangerOutput.txt,H,0.884331275429512,0.646522040199044,1.26579796474877,0.156820195872916,0.01,0.01
BrahmsConcertPart1_File7_c2_c4_GrangerOutput.txt,H,1.14225695358652,0.27572364155583,1.3059817665204,0.128051923772945,0.01,0.01
BrahmsConcertPart1_File7_c2_c5_GrangerOutput.txt,H,0.503604712635412,0.988335304535163,0.925472221481165,0.582718780680068,0.01,0.01
BrahmsConcertPart1_File7_c3_c4_GrangerOutput.txt,H,0.945265897275828,0.551834451084673,1.4083692485437,0.0735147684983902,0.01,0.01
BrahmsConcertPart1_File7_c3_c5_GrangerOutput.txt,H,0.785253994510324,0.788686852211204,1.56520609863432,0.0285360147933555,0.01,0.01
BrahmsConcertPart1_File7_c4_c5_GrangerOutput.txt,H,1.12427949278514,0.296976794317712,0.934100499973432,0.569251207253962,0.01,0.01
