data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart2_File9_c1_c2_GrangerOutput.txt,P,1.74292573240405,0.00902933059849691,1.25930077121015,0.163283930654614,0.01,0.01
BrahmsConcertPart2_File9_c1_c3_GrangerOutput.txt,P,0.947184845372611,0.548936752647912,0.777436335697652,0.798067724933447,0.01,0.01
BrahmsConcertPart2_File9_c1_c4_GrangerOutput.txt,P,0.82501719711921,0.734025837843923,1.14826570056477,0.270029225080637,0.01,0.01
BrahmsConcertPart2_File9_c1_c5_GrangerOutput.txt,P,1.00328846066989,0.463167368139466,0.999883200065781,0.468267887092129,0.01,0.01
BrahmsConcertPart2_File9_c2_c3_GrangerOutput.txt,P,1.07489347724899,0.361096289607098,1.39768213281956,0.0792976316764816,0.01,0.01
BrahmsConcertPart2_File9_c2_c4_GrangerOutput.txt,P,0.890858100229516,0.636244859801717,1.30378877551489,0.130866532702551,0.01,0.01
BrahmsConcertPart2_File9_c2_c5_GrangerOutput.txt,P,0.861277030964262,0.681132696086504,0.664302944670981,0.915054211484541,0.01,0.01
BrahmsConcertPart2_File9_c3_c4_GrangerOutput.txt,P,1.19821190667406,0.217303213130291,0.947410853464454,0.548586126073248,0.01,0.01
BrahmsConcertPart2_File9_c3_c5_GrangerOutput.txt,P,1.26631130372733,0.157800975367258,1.37006203850272,0.092310138457089,0.01,0.01
BrahmsConcertPart2_File9_c4_c5_GrangerOutput.txt,P,1.10086909579716,0.327097695043377,0.861185746902883,0.68126920818837,0.01,0.01
