data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart1_File17_c1_c2_GrangerOutput.txt,P,1.506418461692,0.0430078291219509,1.3265969693314,0.117616706835834,0.01,0.01
BrahmsConcertPart1_File17_c1_c3_GrangerOutput.txt,P,1.30629149951078,0.130492917958253,1.02444326691698,0.432464069605804,0.01,0.01
BrahmsConcertPart1_File17_c1_c4_GrangerOutput.txt,P,0.885534792240768,0.644151469239574,1.11688144547544,0.308087294877469,0.01,0.01
BrahmsConcertPart1_File17_c1_c5_GrangerOutput.txt,P,1.37481610675939,0.091142820753982,1.20361576966065,0.213316586194024,0.01,0.01
BrahmsConcertPart1_File17_c2_c3_GrangerOutput.txt,P,1.22980787485579,0.189232243304642,1.42261925692414,0.0700069906526817,0.01,0.01
BrahmsConcertPart1_File17_c2_c4_GrangerOutput.txt,P,1.22834989897066,0.190518040330044,0.899222882829542,0.623184058243228,0.01,0.01
BrahmsConcertPart1_File17_c2_c5_GrangerOutput.txt,P,1.20494649211461,0.212042351813042,0.880590062206707,0.651678882014041,0.01,0.01
BrahmsConcertPart1_File17_c3_c4_GrangerOutput.txt,P,1.18212807369801,0.234647629034405,1.41632081044662,0.0725273467115538,0.01,0.01
BrahmsConcertPart1_File17_c3_c5_GrangerOutput.txt,P,1.17175956742392,0.245434926293269,0.982199726386812,0.495312716113047,0.01,0.01
BrahmsConcertPart1_File17_c4_c5_GrangerOutput.txt,P,1.06928677421586,0.369464327042889,1.66958115469611,0.0153667022618795,0.01,0.01
