data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart2_File13_c1_c2_GrangerOutput.txt,H,1.27453162754377,0.148371035057645,1.20743477568602,0.205331056871461,0.01,0.01
BrahmsConcertPart2_File13_c1_c3_GrangerOutput.txt,H,1.13711944686445,0.280183216091511,1.23445849130936,0.18072638599508,0.01,0.01
BrahmsConcertPart2_File13_c1_c4_GrangerOutput.txt,H,1.50970779647245,0.0391959920590764,0.942118691471981,0.556662998636903,0.01,0.01
BrahmsConcertPart2_File13_c1_c5_GrangerOutput.txt,H,2.01841937757986,0.00101524565010506,1.43123952199082,0.0630172119030756,0.01,0.01
BrahmsConcertPart2_File13_c2_c3_GrangerOutput.txt,H,0.768332019594746,0.81098540065365,0.767760078382223,0.811691927191316,0.01,0.01
BrahmsConcertPart2_File13_c2_c4_GrangerOutput.txt,H,1.18390584882814,0.228631499594309,1.13915880570693,0.27779281705738,0.01,0.01
BrahmsConcertPart2_File13_c2_c5_GrangerOutput.txt,H,0.596982704698604,0.958623148713422,1.1587355547896,0.255506548173536,0.01,0.01
BrahmsConcertPart2_File13_c3_c4_GrangerOutput.txt,H,0.903682818501017,0.6168756965394,0.881183711535262,0.651731136470227,0.01,0.01
BrahmsConcertPart2_File13_c3_c5_GrangerOutput.txt,H,0.929661971219883,0.576203344504088,0.956956372065098,0.533443475876441,0.01,0.01
BrahmsConcertPart2_File13_c4_c5_GrangerOutput.txt,H,1.07579036030509,0.3578606255319,1.12290692899923,0.297197221012407,0.01,0.01
