concert,phrase,musician1,musician2,texture,pair,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,p_M1_M2_Bin,p_M2_M1_Bin,avgF
BrahmsConcertPart3,File7,c1,c2,H,c1_c2,1.83770884917721,0.00471913757661573,2.27344762121018,0.000164371576726158,1,1,2.0555782351937
BrahmsConcertPart3,File7,c1,c3,H,c1_c3,1.02161981698965,0.436285052033554,1.82772311581595,0.00506887119601795,0,1,1.4246714664028
BrahmsConcertPart3,File7,c1,c4,H,c1_c4,3.1194547521839,0.000000102287726874986,0.851436719589363,0.695573205014078,1,0,1.98544573588663
BrahmsConcertPart3,File7,c1,c5,H,c1_c5,1.15526553441226,0.262701597702384,1.29263969258101,0.139066994402869,0,0,1.22395261349663
BrahmsConcertPart3,File7,c2,c3,H,c2_c3,1.32253586253722,0.119421544292098,1.79868480487919,0.00622997659210412,0,1,1.56061033370821
BrahmsConcertPart3,File7,c2,c4,H,c2_c4,1.8769958984711,0.00355241673694611,0.974597198092741,0.506751815193055,1,0,1.42579654828192
BrahmsConcertPart3,File7,c2,c5,H,c2_c5,2.01911861421093,0.00122928142369237,1.86519691178143,0.00387045003892914,1,1,1.94215776299618
BrahmsConcertPart3,File7,c3,c4,H,c3_c4,0.850937486089943,0.696309548892273,0.409461173507348,0.998016228087548,0,0,0.630199329798645
BrahmsConcertPart3,File7,c3,c5,H,c3_c5,0.737392002735112,0.84544974404987,0.885755444609641,0.643950746994881,0,0,0.811573723672376
BrahmsConcertPart3,File7,c4,c5,H,c4_c5,2.19714744473867,0.00030468678817056,2.22319990310631,0.000247093906762127,1,1,2.21017367392249
