data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart3_File7_c1_c2_GrangerOutput.txt,H,1.83770884917721,0.00471913757661573,2.27344762121018,0.000164371576726158,0.01,0.01
BrahmsConcertPart3_File7_c1_c3_GrangerOutput.txt,H,1.02161981698965,0.436285052033554,1.82772311581595,0.00506887119601795,0.01,0.01
BrahmsConcertPart3_File7_c1_c4_GrangerOutput.txt,H,3.1194547521839,1.02287726874986e-07,0.851436719589363,0.695573205014078,0.01,0.01
BrahmsConcertPart3_File7_c1_c5_GrangerOutput.txt,H,1.15526553441226,0.262701597702384,1.29263969258101,0.139066994402869,0.01,0.01
BrahmsConcertPart3_File7_c2_c3_GrangerOutput.txt,H,1.32253586253722,0.119421544292098,1.79868480487919,0.00622997659210412,0.01,0.01
BrahmsConcertPart3_File7_c2_c4_GrangerOutput.txt,H,1.8769958984711,0.00355241673694611,0.974597198092741,0.506751815193055,0.01,0.01
BrahmsConcertPart3_File7_c2_c5_GrangerOutput.txt,H,2.01911861421093,0.00122928142369237,1.86519691178143,0.00387045003892914,0.01,0.01
BrahmsConcertPart3_File7_c3_c4_GrangerOutput.txt,H,0.850937486089943,0.696309548892273,0.409461173507348,0.998016228087548,0.01,0.01
BrahmsConcertPart3_File7_c3_c5_GrangerOutput.txt,H,0.737392002735112,0.84544974404987,0.885755444609641,0.643950746994881,0.01,0.01
BrahmsConcertPart3_File7_c4_c5_GrangerOutput.txt,H,2.19714744473867,0.00030468678817056,2.22319990310631,0.000247093906762127,0.01,0.01
