concert,phrase,musician1,musician2,texture,pair,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,p_M1_M2_Bin,p_M2_M1_Bin,avgF
BrahmsConcertPart1,File7,c1,c2,H,c1_c2,0.510560220730609,0.986975442737257,0.709731232481851,0.875458341867502,0,0,0.61014572660623
BrahmsConcertPart1,File7,c1,c3,H,c1_c3,0.983498986377931,0.492713538732586,0.879517312788994,0.653892343842312,0,0,0.931508149583463
BrahmsConcertPart1,File7,c1,c4,H,c1_c4,0.511889843184326,0.986702058323012,1.60264991856489,0.0224173837552896,0,1,1.05726988087461
BrahmsConcertPart1,File7,c1,c5,H,c1_c5,0.597839267539371,0.957661894049567,1.74468345282751,0.00855758866030986,0,1,1.17126136018344
BrahmsConcertPart1,File7,c2,c3,H,c2_c3,0.884331275429512,0.646522040199044,1.26579796474877,0.156820195872916,0,0,1.07506462008914
BrahmsConcertPart1,File7,c2,c4,H,c2_c4,1.14225695358652,0.27572364155583,1.3059817665204,0.128051923772945,0,0,1.22411936005346
BrahmsConcertPart1,File7,c2,c5,H,c2_c5,0.503604712635412,0.988335304535163,0.925472221481165,0.582718780680068,0,0,0.714538467058288
BrahmsConcertPart1,File7,c3,c4,H,c3_c4,0.945265897275828,0.551834451084673,1.4083692485437,0.0735147684983902,0,0,1.17681757290976
BrahmsConcertPart1,File7,c3,c5,H,c3_c5,0.785253994510324,0.788686852211204,1.56520609863432,0.0285360147933555,0,1,1.17523004657232
BrahmsConcertPart1,File7,c4,c5,H,c4_c5,1.12427949278514,0.296976794317712,0.934100499973432,0.569251207253962,0,0,1.02918999637929
