data_file,Texture,F_M1_M2,p_M1_M2,F_M2_M1,p_M2_M1,M1 stationarity p,M2 stationarity p
BrahmsConcertPart2_File6_c1_c2_GrangerOutput.txt,H,1.31943296771488,0.124597000026565,0.741055352861581,0.839724894458726,0.01,0.01
BrahmsConcertPart2_File6_c1_c3_GrangerOutput.txt,H,1.00816676989361,0.457258159245949,1.02280054787489,0.435934533043199,0.01,0.01
BrahmsConcertPart2_File6_c1_c4_GrangerOutput.txt,H,1.28345455448462,0.148898016217523,0.687794720402258,0.893593870290904,0.01,0.01
BrahmsConcertPart2_File6_c1_c5_GrangerOutput.txt,H,0.673268762197619,0.9061103495722,0.794589948756217,0.77406313811141,0.01,0.01
BrahmsConcertPart2_File6_c2_c3_GrangerOutput.txt,H,0.628373523893316,0.938804892499264,1.6315873921093,0.0208744451763679,0.01,0.01
BrahmsConcertPart2_File6_c2_c4_GrangerOutput.txt,H,1.07774744587994,0.359781319955678,0.815046562429834,0.746419562789983,0.01,0.01
BrahmsConcertPart2_File6_c2_c5_GrangerOutput.txt,H,1.29500313806035,0.140721306950387,0.959709905902389,0.530034797242198,0.01,0.01
BrahmsConcertPart2_File6_c3_c4_GrangerOutput.txt,H,1.04497319219972,0.404399343265568,1.14039240188459,0.282331146757607,0.01,0.01
BrahmsConcertPart2_File6_c3_c5_GrangerOutput.txt,H,0.995028952482491,0.476699421100213,1.46146855121625,0.0580836375377623,0.01,0.01
BrahmsConcertPart2_File6_c4_c5_GrangerOutput.txt,H,0.843731911042925,0.705772998145788,1.03202217669463,0.42269866454758,0.01,0.01
