M1,M2
345.6585682,474.0000243
340.8075899,470.5658411
346.1107101,473.3034118
342.2133403,468.3446988
343.1434316,469.6029938
341.4876559,468.6961657
345.0132639,472.9760106
343.0640051,468.9823345
344.9108501,469.9118517
341.1789261,469.5530155
344.4860205,472.1790326
343.3095355,466.6846088
344.1302197,470.7927367
343.0163406,465.9104507
344.3822645,471.0670877
341.7820556,465.7249187
343.7030822,469.5810045
342.9057603,466.2125375
344.7603015,469.2571144
340.982853,467.6605609
345.1997356,470.0629356
343.0525312,467.111046
345.3583491,468.8879477
342.7617767,466.5804932
344.4667187,469.8550822
342.3822363,466.4594124
345.3017984,467.9367684
342.7965682,465.8300982
344.9322152,470.5784741
341.0524618,465.9410309
345.5182307,468.9275775
342.3692625,465.8062996
345.5672467,468.5419698
342.2710026,464.9475225
345.55436,467.0757588
342.5118636,463.7383584
344.4598211,465.7804451
341.8455501,464.3664441
345.7382987,465.8376123
341.4844099,462.1255237
344.3825761,463.6291169
343.5129154,464.0102292
344.7106057,463.3936482
341.5754053,461.3372409
345.1129068,463.9307875
342.655819,460.4932748
345.6792062,463.9740506
342.9465358,460.3862254
345.9794761,463.6434391
343.1303723,458.6169327
346.027404,462.6496961
343.1383124,460.7104401
344.6313383,461.2263267
342.6418509,456.8559624
346.4128172,461.8513493
344.0981766,459.5613145
345.4423677,461.3503876
341.9653753,457.9244948
345.9545299,461.23773
343.3368723,456.604429
345.324358,460.7671856
343.533995,457.2393208
345.312241,461.341222
343.3583196,457.1357523
345.1004583,460.7603551
342.1975649,458.1268666
344.0757522,459.2967018
342.7777183,454.5268822
346.0179938,457.2979443
342.6547429,456.8494753
344.3885523,459.8549435
342.0250728,454.1634689
343.2022355,458.9887009
342.3348535,457.2235627
343.2825011,458.6186079
339.6987766,457.2364718
341.6040216,458.7446024
339.9481609,457.6238749
342.5035113,458.0284934
341.0080859,455.5226825
343.620079,457.8487819
339.89251,454.5545894
343.1751088,457.7964992
340.6900266,453.12055
343.187899,459.2789418
340.1170247,454.9749582
341.1221108,460.3918746
338.8592404,454.9283062
342.7198733,458.399853
339.7063464,455.0819969
342.1924243,458.3043329
339.2320217,454.8601246
341.9651261,458.2913997
338.7261123,455.6055912
343.1869432,457.9078196
341.4616765,454.7371029
342.6433778,457.0443231
341.0155285,450.9762523
343.9520784,455.9226145
338.8022056,451.825811
343.2645149,455.2101801
340.8631897,454.1732483
340.5588684,454.4806824
341.93396,454.3822632
341.8258972,454.2377014
341.3755188,454.4851685
340.9272156,452.7471008
341.749939,454.5615845
340.3774719,454.1827087
341.0961914,452.5661926
341.1813965,454.2246399
341.6311035,454.0808105
341.3130493,453.337616
341.1603088,453.3059692
341.0059814,453.5684814
341.3634949,453.8024902
340.8939819,453.7676392
340.8271484,453.5150452
341.1898499,453.7363281
341.1494751,455.3504944
341.1281738,455.3269348
340.9232788,455.2359009
341.2208557,455.2481384
339.9532776,455.4036865
340.3630981,455.2151489
340.2357483,455.2840271
340.1636353,456.8815002
341.4442749,456.9084473
341.4027405,457.2501831
340.0256042,459.1592712
339.9602661,458.04422
339.9732361,458.1038818
339.4781494,459.5593567
340.0166626,459.7431335
338.7717285,460.2421265
339.5486755,460.3395081
339.558136,461.5581055
339.4916077,461.6159363
338.890686,461.2602539
339.1147156,462.1214905
339.3125,461.2698364
338.9395447,462.4646912
339.3747253,462.7831421
338.861145,462.8052063
337.0761691,462.0432034
337.8820579,464.9267702
338.4196534,464.26122
336.1402106,464.3555547
337.0044556,465.4415283
337.4423431,466.0828816
336.4641982,465.1499643
335.2894859,465.5068357
336.5515561,467.6027449
335.856996,467.3214854
335.5578057,465.7843123
335.6595459,466.1002502
335.178021,467.1882197
334.7372855,466.2466658
334.6310099,466.4755443
334.2472839,466.2863159
334.0900007,468.4496562
334.5345232,468.2505003
334.2700503,468.0065189
334.1535293,467.7829626
332.7946148,467.7340158
331.8220681,468.4293564
331.1761222,467.8755728
330.9411453,467.843126
331.8790397,468.7888025
331.0765136,467.1021352
330.3827208,466.998679
330.6070359,468.4735057
330.9384562,467.9955594
331.1134573,468.9200803
330.080839,469.0529706
330.5555013,468.1992825
329.9820366,468.1506991
330.0129656,468.5738582
330.7138439,469.4939631
330.342792,468.3943533
329.2528767,468.5231178
330.305395,469.830206
328.8737,469.8111117
329.9616797,470.194995
