M1,M2
458.661499,541.7978516
457.2440491,540.3197632
458.1876221,537.7583008
459.209259,535.9446411
459.6257629,532.3806763
460.0438232,530.6356201
460.4165649,529.5889282
461.6967773,528.4145508
463.446167,525.4263306
463.4662476,522.9325562
466.0586853,520.7628174
464.6951904,518.4985352
465.1907043,518.8374634
465.0258484,516.1864624
465.8067017,513.5974121
465.6152344,511.6242371
465.6455688,509.1463013
464.6314087,508.3960266
464.6055908,508.4383545
464.3424072,507.3807678
464.0490723,505.6849365
462.7650757,503.8033142
461.8446045,503.7462769
460.1016846,501.5508423
460.5758667,502.1533508
459.8085327,501.6560364
457.8243103,500.2017517
458.0056152,498.0630798
457.3438721,498.5687256
456.4658203,497.2174377
455.9804382,497.9952087
455.6059875,497.6627808
454.3823242,497.1076965
455.5799561,497.1004333
455.0420837,497.5692444
455.4006042,496.68396
456.3695679,496.7705688
456.3341675,496.7192078
456.5459595,497.8565674
457.1916504,498.1610413
458.055542,498.0001831
460.1866455,499.1456299
459.5491638,499.9960938
459.7979126,500.1387329
459.6023865,500.3514099
460.2892456,500.5111389
459.8561401,500.7942505
459.8387146,501.545929
458.8136902,501.9764404
458.6161804,502.0167236
457.886322,501.5569763
457.4069214,503.2343445
458.3927307,503.9673767
457.9842529,503.6786499
457.5239868,504.7533875
457.6014404,504.6061707
457.5990906,505.4477539
457.6304932,507.4967346
458.3609924,508.4038391
458.8313904,508.5565491
460.1677551,510.3453369
460.1055298,510.3412476
458.8328857,511.8239746
459.9713745,512.5858154
460.2005615,515.0632324
459.8930054,516.8223877
459.9146729,519.0708618
459.8126831,517.3905029
459.6645203,519.3291626
458.1588135,521.5814819
458.2510376,524.9545288
457.9206543,526.7675171
457.4819336,529.5210571
457.4452209,529.6286621
458.1512756,530.6060791
458.4291992,531.9901733
458.6754456,533.0623169
459.2664795,535.335022
460.6505737,536.8492432
460.645752,536.8240356
460.252533,537.8314819
459.9835205,538.1952515
461.8995667,541.6600342
459.7735291,542.1600952
459.9751282,542.6860352
459.9299011,542.8189087
460.051178,543.8970337
