M1,M2
117.800087,333.3306885
117.844223,333.3780212
117.8640747,333.3866577
117.896019,333.2441101
117.8431015,333.5445862
117.8599243,333.2634583
117.9486923,332.9662781
117.8009872,333.5778809
117.7007523,333.5491638
117.6438675,333.145813
117.612442,333.3328857
117.556015,333.6762085
116.7004318,333.5368042
116.9130859,333.6832275
116.9164276,333.6850586
116.8167191,333.8105774
116.9066925,333.7840576
116.8582916,333.5834656
117.0409012,333.5709229
116.8942719,333.2914734
116.8983536,333.3199158
116.5331192,333.2367859
116.4385147,333.3843384
116.3703995,333.4994507
116.4385147,333.3843384
116.3703995,333.4994507
116.4385147,333.3843384
116.3703995,333.4994507
116.4385147,333.3843384
116.3703995,333.4994507
116.4385147,333.3843384
116.3703995,333.4994507
118.6128082,333.5753174
116.4385147,333.3843384
116.3703995,333.4994507
118.5912247,334.1531372
119.1449203,334.3727722
119.3025208,334.3421021
119.2365875,334.1417847
118.9888916,334.8045044
120.844841,334.1837463
120.3069687,334.4612122
120.5193253,335.5679932
120.5956497,335.3929443
120.6113892,335.3849487
120.5551224,335.946167
120.774559,335.3334961
120.8711548,335.8338013
121.8943787,335.8269653
121.8680573,336.4412231
121.9467926,336.7565308
121.8346329,337.083374
122.3075714,336.905304
122.2275009,336.8106689
122.1062927,336.7991943
122.4222717,336.5492249
122.3382874,336.5014038
122.4517365,336.409668
122.5608063,336.4613647
122.8676682,336.5069275
123.3353729,337.6331482
123.0468674,336.2803345
124.9686661,336.2485962
123.8788528,336.6065674
123.6777649,337.6363525
123.8788528,336.6065674
123.6777649,337.6363525
123.8788528,336.6065674
123.6777649,337.6363525
123.8788528,336.6065674
123.6777649,337.6363525
123.8788528,336.6065674
123.6777649,337.6363525
123.8788528,336.6065674
123.6777649,337.6363525
127.2168427,337.1207275
127.4324188,336.7453613
127.6187363,336.6305542
129.1746674,337.0661926
129.3093872,336.5107422
129.5048676,336.7103271
131.2168579,337.0047607
131.2761688,336.2522583
129.9260254,335.762146
131.0555878,336.2224121
131.3541565,336.5398865
131.4073639,336.5576782
130.8441772,336.5386658
133.2162781,336.7716064
133.1601715,336.519104
133.3182068,336.809082
133.208847,337.0493774
135.1707306,337.7005615
135.1856842,337.6155396
135.2107544,337.6945801
135.3887787,338.4947815
136.4366455,339.1579895
137.0039673,339.4621582
136.7526398,340.3682861
136.8531189,340.290802
136.6421204,340.6169128
136.9335938,342.0230103
138.7464142,342.7498169
137.4703979,342.7619019
138.9934998,343.9151306
138.9848938,343.9411621
139.9359131,344.8673096
140.0080719,344.8712463
141.3002777,345.5570679
141.7787476,346.3968201
141.6844177,347.6703796
141.2649994,348.0430298
141.5881653,347.4984436
143.0762939,348.3938904
143.3633118,349.317688
142.2214813,349.5918579
142.3558502,350.272583
143.9998932,351.3227844
145.0513153,351.7219238
144.9383698,352.2625732
146.2160492,352.4831238
144.9952393,354.1600647
146.745163,354.2102966
146.2316742,354.1227722
147.516037,353.7661438
147.1362762,354.5310059
148.538147,354.2894287
147.729248,355.0513306
148.242218,354.8677979
148.2032776,354.778717
147.8761749,355.1954651
148.2032776,354.778717
147.8761749,355.1954651
148.2032776,354.778717
147.8761749,355.1954651
148.2032776,354.778717
147.8761749,355.1954651
148.2032776,354.778717
147.8761749,355.1954651
148.2032776,354.778717
147.8761749,355.1954651
148.2032776,354.778717
147.8761749,355.1954651
148.3659668,350.7989502
148.7221832,349.8372803
146.0914917,349.2001038
146.4514008,348.9533386
147.1812744,348.4521484
145.8035889,348.6803894
146.4206543,347.3234863
144.6464844,347.0370178
145.3914185,346.9519043
