M1,M2
105.4703979,477.5025635
106.7034454,477.5211792
106.373497,477.484375
109.1569977,477.8249512
109.6606369,477.7293091
109.3576889,477.6069031
107.7697372,477.4350281
109.6776581,477.5979614
109.7636566,477.4442444
109.5482941,477.585907
109.4428101,477.4622498
109.5486069,477.4820862
109.8578186,477.3998108
111.3112335,479.4457703
110.7992554,479.4283752
111.2900162,479.3010254
110.9637909,479.2939758
111.0028381,479.2744751
112.1076965,479.2381287
112.1788483,479.240387
112.1679993,479.037262
114.9976501,479.2909851
115.3647003,479.1908875
115.3610229,479.1914063
115.9086609,478.9049377
115.9412537,478.8422241
117.3374939,478.9264526
118.0313721,478.9422913
117.9958649,478.9974976
117.9528656,478.9985352
119.4476013,478.890686
119.9025269,478.7129211
121.038269,478.6112671
122.6922989,478.9411926
123.0984726,478.95755
123.4328384,479.107666
123.746788,478.4155579
126.0673752,478.2203064
124.6444168,475.9294434
126.8340149,476.053772
126.3330612,475.9187317
126.3623962,475.9263916
128.8325806,476.1512451
128.1884613,476.0244446
129.1021423,476.0940857
129.1808167,476.2071838
129.027359,475.9024963
131.0674286,475.8824158
130.8136444,475.8836975
130.8534546,476.0299683
131.9156342,475.7980957
132.1934052,476.0553284
131.4706879,476.6829529
131.2995605,476.6277771
132.2611084,476.7849426
131.633667,476.5969543
132.2322235,474.5033569
132.0075989,474.2166138
132.4738007,475.9012451
133.0577087,475.9806213
132.251297,474.1403809
132.5166168,474.2688293
131.8196564,474.1255798
131.1793365,474.3197632
131.4134064,474.2722168
131.2653046,474.3699341
131.6645966,474.5230713
131.6481171,474.5255127
132.5881653,474.4525452
131.8298187,474.4291077
132.4868469,474.4955444
132.5686951,474.5073242
131.9048004,473.8499146
130.728775,473.8540039
130.6875305,473.7854919
130.0822296,473.7170715
129.7410583,475.7280273
129.1560364,473.591156
130.1093903,473.6253357
128.7326355,473.6578369
130.0085449,475.634491
130.0363464,475.7427063
127.6538544,475.8520203
128.2362518,475.8936157
128.8553467,476.1061096
129.7471771,476.0892029
128.6777039,476.0149841
128.5593719,476.0478516
128.5198364,476.1740723
128.2556915,476.1646423
128.2755432,476.2373657
126.7110519,475.8994751
127.5763855,476.0962524
127.2855682,475.9413147
127.0297012,476.0953369
127.8166656,476.0876465
126.6669922,475.6344604
126.8241959,475.7526855
125.2944336,475.7040405
125.2538071,475.7114563
124.9674072,475.6777039
126.4287949,475.7744751
126.9705811,475.7005005
125.6437531,475.8756104
126.1523285,475.9436035
125.3176117,475.9936829
125.4067154,476.0856323
125.8022537,476.1167297
124.960083,476.6835632
123.7404556,474.8052673
123.5854645,475.0403137
123.9340515,477.4459839
124.6833649,477.1001587
121.991478,477.113678
123.5763092,477.1818542
123.9393387,477.3382263
121.6432037,477.1437988
121.4410477,477.246521
122.4000778,477.2319336
122.0964966,477.5031128
121.9284058,476.7513428
122.2830353,476.7418823
120.8205872,476.7503357
121.1352768,476.916626
120.6647186,476.7938232
120.6584778,476.9303589
120.5939636,476.9225464
119.6993637,476.9338074
118.9858856,476.8657837
118.1397247,476.8216553
116.9672394,476.7294312
116.0319595,476.7003174
117.6076813,477.1289673
115.4727707,477.0622864
115.9647446,477.1027527
115.9100647,477.5363159
115.6086502,477.4362488
113.415802,477.2866821
114.0658951,477.2471313
113.2719498,477.491333
112.799057,477.3356018
110.4366455,477.1997986
109.9206009,477.2286682
109.8794479,477.2916565
109.2442093,477.8688049
108.9298859,477.8307495
108.4407654,477.5056152
106.1597672,477.7806091
106.0788574,477.5920105
105.2479019,477.3424072
105.8904343,477.2164001
105.0738983,477.3428345
103.2602158,477.4187927
102.8589325,477.581543
102.8287659,477.7129517
100.794548,477.7125549
102.6686096,477.7853088
100.5653839,477.7305298
100.7803574,475.5821228
100.716568,475.487854
100.2716217,475.5722656
99.02542114,475.5085449
98.96229553,475.5071106
96.98618317,475.2714539
98.45481873,475.1658325
95.96492004,475.2284546
96.1475296,475.3574524
96.84054565,477.1965942
96.46320343,476.9936829
96.30638123,475.1557007
94.18852997,475.1875916
94.39993286,475.251709
94.09015656,477.4137268
94.65783691,477.2563782
94.46516418,477.2674561
95.62434387,477.4228821
96.28524017,477.3082886
95.0524292,477.2613831
94.56091309,477.2558899
95.07180786,477.2612915
93.8944397,477.7211914
94.11743164,477.7476807
93.2053833,477.4525146
93.63018036,477.5531311
94.33927155,477.473053
94.60674286,477.6738892
94.6500473,477.6517029
95.7567215,477.6626282
94.39945984,477.1832581
94.67532349,477.4811096
95.24900818,477.4419556
95.47090149,477.4979553
95.8087616,476.8925171
95.48282623,476.8639832
96.23194885,476.7460022
96.02204895,476.9290161
96.40840912,476.7290039
96.71756744,476.7940369
96.75894165,476.850708
96.84046173,476.8691101
96.68833923,476.7837219
96.57785797,476.8185425
96.41113281,476.7586365
96.64758301,476.9108276
97.42857361,477.1327515
97.71282196,477.0611572
98.0405426,477.0452271
97.89929199,477.0362244
97.6259613,477.2998352
99.64068604,477.1867981
98.98942566,477.1618958
99.03193665,477.3480225
99.17333984,477.4762268
98.68980408,477.246521
98.49563599,477.4385986
98.46659851,477.3001404
98.27718353,477.2519531
98.09143066,477.3729248
98.4287262,475.4771729
96.43466187,475.467865
98.69997406,477.1868591
98.77916718,477.0924072
98.78565216,477.2268372
98.81951141,477.2401428
101.3323593,477.1974182
102.0461044,477.2906494
101.4927292,477.2946472
103.9960785,477.6141968
101.9706497,476.6799927
104.5154572,476.9277344
104.8631134,476.5345764
103.7712631,476.5722351
104.0406342,476.3728333
103.7435837,476.3876038
103.6361084,476.3728943
105.8219452,476.3890076
103.8831787,476.3830261
103.5682907,476.3336182
104.0763702,476.2493896
103.7084045,476.2105103
104.7441864,476.4552612
106.8537064,476.570343
104.4116516,476.564209
106.3444901,476.5089111
105.3106766,476.6404724
104.369545,476.6064148
104.6054764,476.5898132
103.673851,476.4701233
101.7287369,476.3269043
101.2080536,474.2879028
101.1835632,476.1712646
102.8848114,476.2601624
101.8194046,476.2062988
104.5101166,474.1931152
103.4155731,476.282959
101.5266724,474.1346741
103.1253586,474.1887817
102.1948624,476.2852783
104.1233444,476.2733765
101.8145752,476.2855835
102.2835999,476.1964111
102.4898224,476.5231628
102.9791183,476.3334656
101.9732361,476.5407104
102.8676453,476.3312988
101.7351685,476.2539978
102.709137,476.4746704
103.1220093,476.4641113
102.7185974,476.1026306
103.0880585,476.3694763
103.0015717,476.3373108
103.3549347,476.1332703
102.4155807,476.3813171
102.5019073,476.2093506
102.8226852,476.2148132
103.522934,476.304718
103.301506,475.7266235
103.2292099,475.963562
103.5736618,475.9076843
103.76194,475.5897217
103.4138336,475.7771606
103.6001511,475.8528748
103.3412247,475.7987976
103.0823517,475.6357422
103.5252304,475.5249939
103.2462082,475.1157227
103.5426636,475.3224182
103.6994553,477.5963135
103.712738,476.9656982
103.8206635,477.0960999
103.9476471,476.9732971
103.7533951,476.9888306
103.5124512,476.9988403
103.4397507,477.0378418
103.6574249,477.1303406
103.6486969,477.0606079
103.5498581,477.1803589
105.1880341,477.1749573
105.2666168,477.347229
