M1,M2
215.2889862060547,481.6759033203125
213.6452789306641,479.6094970703125
215.07749938964844,479.6329345703125
213.5316467285156,479.50048828125
212.1924591064453,481.9470825195313
212.73733520507807,480.1592102050781
211.0192413330078,481.7568359375
212.4220123291016,479.5499267578125
212.079833984375,479.470703125
214.0369415283203,479.8899841308594
213.4541931152344,480.436279296875
213.28616333007807,480.392822265625
215.251708984375,478.9753723144531
215.88198852539065,478.5905456542969
216.57662963867188,478.6656188964844
216.23724365234372,478.7860107421875
218.3377227783203,479.1824645996094
218.4974670410156,479.18463134765625
219.7054748535156,478.8748168945313
220.01565551757807,481.45361328125
220.9789886474609,479.9115295410156
221.62713623046875,479.7471618652344
220.64993286132807,479.74029541015625
222.93475341796875,479.7625122070313
222.40777587890625,479.9521789550781
223.47808837890625,477.6873474121094
223.5350799560547,477.3943176269531
225.1375732421875,477.0762634277344
226.296875,476.7730712890625
226.32530212402344,476.7510986328125
226.08827209472656,475.16900634765625
227.5984039306641,474.4849548339844
227.13389587402344,474.8501281738281
228.16636657714844,474.9451904296875
230.8333282470703,475.3651428222656
230.76544189453125,475.5196533203125
232.4469451904297,476.05413818359375
233.01812744140625,475.9846801757813
234.4924468994141,475.8229370117188
235.18045043945312,476.39556884765625
235.6174774169922,478.60980224609375
236.9468231201172,476.805419921875
236.82473754882807,479.1473083496094
238.4661102294922,480.6913757324219
239.8449249267578,480.37994384765625
239.7045135498047,481.7251892089844
240.301025390625,480.9857482910156
240.2052459716797,481.3246765136719
238.68186950683597,480.1504821777344
239.02366638183597,478.1340942382813
237.506591796875,478.3548278808594
236.0656890869141,475.9939575195313
234.63124084472656,476.152587890625
236.10910034179688,474.4775085449219
234.44395446777344,475.8394775390625
233.6179351806641,473.8569946289063
231.8722076416016,471.6095581054688
231.4884033203125,472.26507568359375
230.5494537353516,470.2898254394531
228.9488983154297,472.2466125488281
228.40939331054688,471.5546875
227.9597320556641,471.5718078613281
225.9110412597656,469.49713134765625
225.4940490722656,469.3502502441406
224.27835083007807,471.1952819824219
224.75216674804688,471.24462890625
222.97059631347656,471.1306762695313
222.84017944335935,473.1894226074219
221.43185424804688,473.329345703125
219.9722442626953,473.602294921875
219.4932861328125,473.5033264160156
219.296630859375,473.607666015625
217.0006256103516,474.9380493164063
217.03558349609372,476.9458312988281
216.1797790527344,477.0356140136719
216.3348693847656,479.5416564941406
215.29820251464844,479.4578247070313
215.16278076171875,479.4205627441406
215.441650390625,479.79833984375
215.25421142578125,479.7597351074219
215.166015625,481.3962707519531
215.4398956298828,481.6296997070313
217.2166290283203,481.9096984863281
216.85055541992188,481.63134765625
217.91683959960935,480.93359375
218.40074157714844,481.2412414550781
218.9641876220703,481.1224365234375
218.63450622558597,481.38720703125
219.12213134765625,479.260009765625
219.2340850830078,479.2159423828125
221.58880615234372,479.4215393066406
221.81597900390625,479.3399353027344
220.38787841796875,477.43365478515625
221.0420837402344,477.4351501464844
222.08676147460935,476.8991088867188
221.47494506835935,476.9127807617188
221.1680450439453,476.5630187988281
221.00271606445312,474.6822509765625
220.83636474609372,474.9423522949219
220.9021453857422,475.7364807128906
221.02520751953125,476.1560363769531
223.1641082763672,475.4107971191406
224.417724609375,475.2263793945313
223.6438446044922,474.58154296875
225.4354553222656,474.9014892578125
223.8829040527344,474.34185791015625
225.6642608642578,474.3206481933594
225.4773712158203,474.307861328125
224.99212646484372,475.204833984375
227.57948303222656,475.5678405761719
229.34886169433597,475.0634460449219
229.16534423828125,475.99114990234375
230.76385498046875,475.6881713867188
230.7588806152344,475.7042236328125
232.3174591064453,476.1014404296875
235.24436950683597,475.5535278320313
235.23699951171875,473.9395446777344
236.40045166015625,474.3416137695313
237.6950225830078,474.3315124511719
237.4738311767578,474.3419494628906
237.5809326171875,474.9161987304688
238.2710876464844,474.15325927734375
236.5216064453125,473.7190246582031
236.3301696777344,474.04791259765625
237.01417541503903,473.5473937988281
235.7480010986328,473.738525390625
235.7373809814453,473.5306396484375
236.1767578125,473.4322509765625
234.09063720703125,473.5770263671875
233.9468231201172,472.9619445800781
234.6035614013672,472.7349243164063
234.89476013183597,473.0621643066406
233.55714416503903,470.9288330078125
233.8986053466797,472.5654602050781
231.95211791992188,470.95941162109375
230.7969970703125,471.6896057128906
229.20648193359372,470.3551635742188
229.17893981933597,472.4138793945313
228.1500244140625,470.6904296875
226.84669494628903,470.1940307617188
226.64907836914065,469.8002014160156
226.4503173828125,469.05517578125
224.80555725097656,470.551025390625
225.42633056640625,470.7528381347656
224.08639526367188,472.301025390625
223.85140991210935,472.4063720703125
223.34034729003903,472.6002502441406
221.4174041748047,473.1217041015625
221.45208740234372,473.0638122558594
221.22987365722656,473.08502197265625
220.936279296875,472.7119140625
221.1161193847656,472.7861328125
220.2215118408203,472.8146362304688
220.69479370117188,473.2071228027344
220.88211059570312,472.6497192382813
220.6534423828125,472.73150634765625
221.98416137695312,474.10003662109375
222.1602325439453,474.0469055175781
221.447998046875,474.016357421875
223.12779235839844,473.88720703125
221.6302947998047,474.0791320800781
222.5502471923828,473.9005432128906
222.20335388183597,474.0316467285156
222.26339721679688,473.9279174804688
222.46539306640625,474.15380859375
222.60191345214844,474.2900390625
225.07699584960935,474.2318420410156
223.6180877685547,474.5751647949219
224.0123291015625,472.8797302246094
225.2347869873047,474.8937072753906
224.8343963623047,475.0732727050781
224.9268798828125,474.8293151855469
225.5531005859375,474.6746215820313
224.5504150390625,475.23834228515625
224.61959838867188,475.17083740234375
226.3555908203125,477.3287353515625
226.0038604736328,476.4874877929688
226.5764617919922,476.59185791015625
228.0206756591797,477.3657531738281
227.52171325683597,477.5169677734375
227.41860961914065,476.703125
229.2558441162109,477.6655883789063
230.14291381835935,477.7134094238281
231.75637817382807,479.7335815429688
233.47073364257807,479.9735412597656
233.8755645751953,478.7059631347656
236.20982360839844,478.83990478515625
235.9195556640625,479.0154113769531
236.4866943359375,477.3438720703125
239.3822479248047,477.3390197753906
240.26284790039065,477.672119140625
242.67845153808597,477.1080322265625
241.3382873535156,478.1515502929688
242.55946350097656,479.9477844238281
243.0365753173828,479.6250305175781
245.44009399414065,480.064697265625
246.03872680664065,479.109619140625
246.07872009277344,478.64208984375
247.7037811279297,478.6466979980469
246.3199462890625,476.867919921875
248.89259338378903,476.9420471191406
247.9167938232422,476.489501953125
247.48321533203125,475.026123046875
247.7590484619141,475.43011474609375
249.2902069091797,475.4925842285156
247.61636352539065,473.8067321777344
248.6153717041016,473.9017333984375
247.307861328125,475.8062133789063
245.3346710205078,475.3509216308594
245.55148315429688,475.4524841308594
245.51210021972656,475.3748779296875
245.3557281494141,474.6355285644531
244.83627319335935,474.69964599609375
243.02883911132807,476.7225036621094
243.26889038085935,474.5623779296875
243.14666748046875,476.8852844238281
242.7259979248047,476.8373718261719
240.75634765625,477.3245239257813
240.2117919921875,477.316162109375
240.35406494140625,477.4639892578125
240.0560760498047,477.067138671875
237.42710876464844,477.4958801269531
237.39404296875,477.5013427734375
237.78965759277344,477.6489562988281
236.64080810546875,477.4254455566406
235.0416259765625,476.9571533203125
234.06341552734372,477.34375
234.5239715576172,477.24462890625
234.34207153320312,475.6578369140625
232.75608825683597,475.8226623535156
232.54689025878903,477.0973510742188
232.7512664794922,476.7080383300781
232.78363037109372,476.9710083007813
233.99270629882807,476.9748840332031
233.80825805664065,476.9656372070313
233.83253479003903,476.5206604003906
234.5644378662109,476.5497131347656
234.6438140869141,476.4124755859375
233.69248962402344,476.4577331542969
232.40354919433597,476.9734497070313
234.023193359375,476.9545593261719
232.46453857421875,477.04010009765625
233.4459686279297,477.5546569824219
234.20657348632807,477.9673767089844
233.2878570556641,477.9666748046875
232.98831176757807,478.444580078125
234.9120941162109,478.4577941894531
233.9832305908203,479.0040588378906
234.7914886474609,478.4759521484375
233.7455596923828,478.26995849609375
233.86575317382807,480.2699890136719
234.42779541015625,479.9063720703125
234.1845703125,481.0848083496094
235.70623779296875,480.9831848144531
235.1091461181641,481.04693603515625
237.82098388671875,478.826171875
238.25706481933597,478.6607055664063
237.05018615722656,479.007568359375
237.29959106445312,479.0076599121094
239.53001403808597,476.9312744140625
239.8238067626953,476.7855224609375
240.65045166015625,476.957763671875
240.79562377929688,476.8411254882813
242.15823364257807,476.6740112304688
240.86280822753903,476.9176330566406
242.9667816162109,476.8848876953125
243.19017028808597,476.8764953613281
244.970703125,476.8809814453125
246.43182373046875,477.0452880859375
245.14942932128903,476.9065856933594
245.2135772705078,476.805419921875
245.03636169433597,477.35595703125
244.5345764160156,477.70416259765625
244.32557678222656,476.93011474609375
244.6262359619141,477.0452270507813
245.38433837890625,478.705810546875
245.9292907714844,479.5492248535156
243.9037170410156,479.7911071777344
243.1671295166016,479.7339172363281
242.5589141845703,479.5369262695313
241.2656707763672,478.9497985839844
239.4177703857422,479.3647155761719
240.03732299804688,479.37213134765625
239.2709197998047,479.8546447753906
237.1602783203125,477.8546752929688
237.17893981933597,477.522705078125
235.71792602539065,477.5545043945313
232.4338836669922,477.0011596679688
234.2016143798828,476.8921813964844
232.53147888183597,474.6300964355469
231.2976837158203,474.8516540527344
229.3783264160156,472.9166564941406
227.62973022460935,473.142578125
227.0972900390625,473.1865234375
227.37786865234372,473.1089782714844
224.5331878662109,475.1559448242188
224.0524444580078,475.1234130859375
221.71243286132807,472.8312072753906
222.2638397216797,473.4078674316406
220.29421997070312,475.8245239257813
218.88270568847656,475.24261474609375
219.81773376464844,475.1428833007813
217.23800659179688,475.5710144042969
217.01319885253903,475.685546875
214.06028747558597,477.9871826171875
213.80535888671875,476.4224853515625
213.55360412597656,479.0138244628906
212.1109313964844,478.2161560058594
211.98626708984372,478.7593383789063
210.7824249267578,478.3372497558594
210.6904296875,479.7474060058594
210.5363006591797,479.2427978515625
212.35308837890625,477.7302551269531
212.7296142578125,477.689208984375
213.96633911132807,479.611572265625
213.82049560546875,477.885498046875
216.7016448974609,477.7976989746094
217.6810607910156,477.8673706054688
217.86778259277344,477.6690368652344
218.0941162109375,477.4441223144531
219.1012725830078,477.3282165527344
220.9690704345703,477.1852416992188
220.9425811767578,476.9212951660156
222.8744354248047,476.7531127929688
223.68460083007807,477.4856567382813
224.1036071777344,477.4743041992188
228.0611114501953,477.2066040039063
228.9641876220703,474.682373046875
230.8954925537109,477.104248046875
231.9889373779297,476.8525695800781
232.0443115234375,477.0714416503906
232.7948455810547,476.8748168945313
235.0959930419922,476.7529602050781
233.96917724609372,477.5243835449219
236.6783905029297,477.5883483886719
238.67405700683597,475.8303833007813
237.9394378662109,476.91741943359375
239.88946533203125,477.0456848144531
239.72576904296875,477.1105346679688
242.5636138916016,477.5076293945313
242.2425842285156,477.819580078125
244.38235473632807,477.4719848632813
244.92523193359372,477.5007934570313
244.43019104003903,477.6877746582031
244.16342163085935,477.5857849121094
243.0396423339844,479.53759765625
243.24533081054688,479.5155029296875
243.4104461669922,479.4002990722656
243.10960388183597,479.0841064453125
242.9756774902344,478.8739013671875
244.0709686279297,478.9431762695313
242.91102600097656,479.2586669921875
242.20982360839844,477.3531799316406
240.4788818359375,477.2172546386719
240.38742065429688,477.22607421875
241.1510467529297,476.8475341796875
240.26400756835935,476.7107238769531
237.93870544433597,476.689453125
237.8337860107422,474.7442932128906
236.36227416992188,474.5494079589844
235.7300262451172,476.29046630859375
235.6621551513672,476.2621765136719
236.2325439453125,476.5703430175781
235.38949584960935,474.8317260742188
234.36083984375,475.435546875
234.5149383544922,475.5170593261719
232.69839477539065,475.7088928222656
232.62713623046875,475.6026916503906
234.1346435546875,476.564208984375
233.1830902099609,476.6643981933594
232.54132080078125,476.3696594238281
233.16824340820312,476.65533447265625
232.71290588378903,476.1407470703125
232.87918090820312,476.1147766113281
233.0616455078125,476.12249755859375
232.06781005859372,476.2121887207031
231.1873321533203,476.1795654296875
229.84185791015625,476.7013854980469
228.9509429931641,476.8326721191406
228.98573303222656,476.7721557617188
227.5159149169922,477.2661743164063
227.6514129638672,477.223876953125
226.81651306152344,477.3434448242188
228.07418823242188,477.3862915039063
228.07095336914065,477.0914611816406
228.0712127685547,477.12109375
228.71263122558597,477.2415161132813
228.94256591796875,477.26165771484375
229.982666015625,477.2501525878906
228.7658233642578,477.23779296875
229.2110290527344,477.3878173828125
229.5018768310547,476.9519348144531
228.89637756347656,477.1011657714844
228.5987091064453,477.0243835449219
228.25108337402344,477.0845642089844
228.9469757080078,477.0107421875
227.90869140625,477.0366516113281
227.9494781494141,474.92767333984375
228.2178955078125,476.8040161132813
224.711181640625,474.853271484375
225.7279357910156,474.96282958984375
224.2154998779297,475.1395568847656
223.23873901367188,475.1654357910156
223.183837890625,475.1222229003906
223.1375732421875,474.8824768066406
223.80157470703125,474.8887634277344
223.52101135253903,475.0370788574219
223.2989044189453,474.830078125
222.24595642089844,473.8921813964844
222.2275390625,474.0120849609375
222.3899078369141,473.9503479003906
223.2203521728516,474.1185607910156
223.4936981201172,474.1290588378906
224.00436401367188,474.5219421386719
224.43438720703125,474.6448974609375
224.36376953125,474.6178588867188
225.27713012695312,474.0380859375
225.6635284423828,474.0476684570313
227.20770263671875,476.0398864746094
229.510498046875,476.2136840820313
229.23915100097656,476.2085876464844
229.1922912597656,476.0966796875
231.9806671142578,476.4642028808594
232.3876037597656,476.2290954589844
231.66827392578125,474.669677734375
232.5121307373047,475.0490417480469
232.38868713378903,476.7290954589844
231.9039001464844,474.7074890136719
232.39268493652344,474.9749450683594
232.5433654785156,474.9941711425781
231.0487060546875,474.8689575195313
231.56362915039065,474.6094665527344
231.65853881835935,474.3050842285156
231.6785888671875,474.2776794433594
230.0714874267578,474.0667419433594
229.60009765625,475.9695434570313
228.76168823242188,473.7234497070313
228.3996734619141,473.7405395507813
226.54507446289065,473.9177551269531
227.427978515625,473.824462890625
225.76071166992188,474.2669372558594
224.4501037597656,476.3234252929688
222.8679656982422,476.1233825683594
222.52017211914065,476.5400085449219
221.8405303955078,477.3966064453125
221.9438018798828,475.2593078613281
220.9728546142578,477.7282409667969
219.73287963867188,477.7005920410156
218.34371948242188,477.1249084472656
217.55093383789065,477.0028076171875
217.09361267089844,479.153564453125
217.25347900390625,479.3297729492188
215.0640869140625,479.2550659179688
214.81298828125,479.0937805175781
213.206787109375,476.0513610839844
212.12242126464844,476.2605590820313
211.1869201660156,478.7644958496094
211.380126953125,478.7919006347656
210.9333038330078,478.6982116699219
209.90869140625,478.7781677246094
209.40773010253903,478.8880004882813
210.10226440429688,477.3265075683594
209.14968872070312,477.0544128417969
209.0679626464844,477.1296081542969
209.06686401367188,477.5374145507813
208.6571807861328,477.23431396484375
208.8514709472656,477.54730224609375
210.1700897216797,477.7589416503906
211.48878479003903,477.02197265625
211.4556579589844,477.04107666015625
213.2330017089844,476.84075927734375
212.80555725097656,476.7687072753906
212.78997802734372,476.8567199707031
212.3746490478516,476.9147338867188
212.03370666503903,477.2226867675781
212.10791015625,477.1077575683594
212.67886352539065,476.7425842285156
214.7028350830078,476.7754821777344
214.4843597412109,476.3238220214844
215.4962615966797,476.5223083496094
218.25405883789065,477.4285888671875
218.3371734619141,477.375732421875
218.7458953857422,477.3496398925781
218.43609619140625,477.3077392578125
218.57427978515625,475.6654968261719
220.2249298095703,476.204833984375
220.78179931640625,475.6265258789063
220.71017456054688,475.4648742675781
222.0201873779297,475.6627502441406
222.2654266357422,475.8198547363281
223.27410888671875,475.6738586425781
224.94711303710935,475.8726806640625
225.88726806640625,475.1681518554688
225.9821929931641,475.2351684570313
225.7404022216797,475.14837646484375
225.95166015625,475.3365478515625
226.51153564453125,475.336181640625
228.7259979248047,475.2595520019531
227.5137939453125,475.3345031738281
227.63327026367188,475.1741943359375
226.58120727539065,474.9101867675781
227.4576568603516,475.0921630859375
227.92904663085935,474.8201293945313
227.3217620849609,475.421142578125
227.6876678466797,476.1048583984375
227.5716857910156,476.0806884765625
226.07357788085935,475.7607421875
225.946044921875,475.6111145019531
225.4979248046875,475.1290893554688
223.5271148681641,475.0036315917969
223.36029052734372,474.9451904296875
223.58448791503903,475.0654602050781
223.97308349609372,475.3538818359375
223.2215881347656,475.1207580566406
222.6991424560547,475.4982299804688
222.30636596679688,475.4269714355469
222.2892608642578,474.6507263183594
222.4415740966797,474.6837768554688
223.05728149414065,474.4853515625
221.5435791015625,474.26708984375
222.9337158203125,474.21478271484375
221.4084625244141,474.2755126953125
222.2734222412109,474.09124755859375
222.0118408203125,474.1303405761719
220.67575073242188,474.1197814941406
218.8991851806641,471.9866027832031
220.6301727294922,471.9725646972656
220.6253662109375,471.9221801757813
219.3025665283203,472.4336242675781
219.32920837402344,472.40826416015625
219.3649444580078,470.4039001464844
219.5472869873047,470.3574523925781
219.69876098632807,470.4886779785156
219.96481323242188,470.2259521484375
219.87435913085935,470.21478271484375
220.00100708007807,469.7575073242188
219.47406005859372,469.757568359375
219.77430725097656,472.0140075683594
219.8260498046875,469.6235656738281
219.8260498046875,469.6235656738281
