M1,M2
408.6379089355469,481.6759033203125
408.8829650878906,479.6094970703125
408.6694946289063,479.6329345703125
410.8437194824219,479.50048828125
413.3661193847656,481.9470825195313
413.4376525878906,480.1592102050781
413.5163269042969,481.7568359375
414.28173828125,479.5499267578125
414.8116149902344,479.470703125
416.1510314941406,479.8899841308594
416.4098205566406,480.436279296875
416.3226318359375,480.392822265625
416.5441284179688,478.9753723144531
417.5719604492188,478.5905456542969
417.3927917480469,478.6656188964844
418.5308227539063,478.7860107421875
419.0683898925781,479.1824645996094
419.0964965820313,479.18463134765625
418.609130859375,478.8748168945313
418.7541198730469,481.45361328125
421.327880859375,479.9115295410156
420.6153564453125,479.7471618652344
418.911376953125,479.74029541015625
418.8963317871094,479.7625122070313
418.9469909667969,479.9521789550781
419.408203125,477.6873474121094
418.6569213867188,477.3943176269531
418.2657775878906,477.0762634277344
418.0060119628906,476.7730712890625
418.0942077636719,476.7510986328125
418.4620361328125,475.16900634765625
417.9385070800781,474.4849548339844
418.2456359863281,474.8501281738281
417.4299621582031,474.9451904296875
417.2338562011719,475.3651428222656
417.2791442871094,475.5196533203125
416.6662902832031,476.05413818359375
416.7021789550781,475.9846801757813
416.807861328125,475.8229370117188
416.7025146484375,476.39556884765625
415.8138427734375,478.60980224609375
416.0274963378906,476.805419921875
416.1616516113281,479.1473083496094
416.2714538574219,480.6913757324219
414.7129211425781,480.37994384765625
415.2999267578125,481.7251892089844
414.2898559570313,480.9857482910156
413.2492065429688,481.3246765136719
414.7751159667969,480.1504821777344
412.9082946777344,478.1340942382813
414.626220703125,478.3548278808594
414.22998046875,475.9939575195313
413.0631408691406,476.152587890625
413.3524169921875,474.4775085449219
412.2112731933594,475.8394775390625
411.929443359375,473.8569946289063
412.0338439941406,471.6095581054688
411.05670166015625,472.26507568359375
410.1142272949219,470.2898254394531
409.73870849609375,472.2466125488281
408.9481201171875,471.5546875
408.8016662597656,471.5718078613281
407.55804443359375,469.49713134765625
407.4627685546875,469.3502502441406
406.9853210449219,471.1952819824219
405.6028137207031,471.24462890625
405.2115783691406,471.1306762695313
403.2850341796875,473.1894226074219
403.6345520019531,473.329345703125
403.1526184082031,473.602294921875
402.3909606933594,473.5033264160156
402.4743041992188,473.607666015625
401.30615234375,474.9380493164063
400.3857421875,476.9458312988281
400.6880798339844,477.0356140136719
398.7860107421875,479.5416564941406
398.8199768066406,479.4578247070313
397.4122009277344,479.4205627441406
398.3247985839844,479.79833984375
398.25494384765625,479.7597351074219
398.4603576660156,481.3962707519531
398.3429870605469,481.6296997070313
399.1022338867188,481.9096984863281
397.7906799316406,481.63134765625
398.91217041015625,480.93359375
400.49951171875,481.2412414550781
400.2662658691406,481.1224365234375
400.6159057617188,481.38720703125
402.9317321777344,479.260009765625
403.010009765625,479.2159423828125
402.4675598144531,479.4215393066406
403.30224609375,479.3399353027344
405.0298767089844,477.43365478515625
405.3122863769531,477.4351501464844
405.9879760742188,476.8991088867188
405.7767333984375,476.9127807617188
407.3308410644531,476.5630187988281
408.2666320800781,474.6822509765625
409.5865478515625,474.9423522949219
409.6007690429688,475.7364807128906
410.8614807128906,476.1560363769531
410.8050537109375,475.4107971191406
410.8623352050781,475.2263793945313
411.7485961914063,474.58154296875
412.1940002441406,474.9014892578125
412.7722778320313,474.34185791015625
414.8504028320313,474.3206481933594
412.8719177246094,474.307861328125
414.5036926269531,475.204833984375
414.6315307617188,475.5678405761719
413.9134826660156,475.0634460449219
414.4125061035156,475.99114990234375
415.11566162109375,475.6881713867188
415.1666564941406,475.7042236328125
416.78466796875,476.1014404296875
416.5018310546875,475.5535278320313
417.0508728027344,473.9395446777344
417.6033935546875,474.3416137695313
419.0619201660156,474.3315124511719
419.17291259765625,474.3419494628906
420.6443786621094,474.9161987304688
419.2814636230469,474.15325927734375
421.6076965332031,473.7190246582031
422.8591918945313,474.04791259765625
424.5113525390625,473.5473937988281
422.60296630859375,473.738525390625
424.7808227539063,473.5306396484375
425.4909973144531,473.4322509765625
426.6492004394531,473.5770263671875
428.5052185058594,472.9619445800781
428.1640930175781,472.7349243164063
428.6790771484375,473.0621643066406
427.66888427734375,470.9288330078125
429.4225158691406,472.5654602050781
429.7814636230469,470.95941162109375
430.5281066894531,471.6896057128906
429.5830993652344,470.3551635742188
429.4290466308594,472.4138793945313
429.8294372558594,470.6904296875
428.6309814453125,470.1940307617188
425.144775390625,469.8002014160156
420.7414245605469,469.05517578125
419.1697998046875,470.551025390625
419.9329528808594,470.7528381347656
418.0177612304688,472.301025390625
415.4158935546875,472.4063720703125
413.9307861328125,472.6002502441406
412.4546203613281,473.1217041015625
411.05218505859375,473.0638122558594
412.9063415527344,473.08502197265625
410.3353576660156,472.7119140625
409.1880187988281,472.7861328125
410.362060546875,472.8146362304688
409.6628112792969,473.2071228027344
409.9771118164063,472.6497192382813
408.4284362792969,472.73150634765625
409.7088012695313,474.10003662109375
409.8177185058594,474.0469055175781
