M1,M2
105.5758683,477.980066
106.8101489,477.9987004
106.4798705,477.9618594
109.2661547,478.3027761
109.7702975,478.2070384
109.4670466,478.08451
107.877507,477.9124631
109.7873357,478.0755594
109.8734203,477.9216886
109.6578424,478.0634929
109.5522529,477.939712
109.6581555,477.9595683
109.9676764,477.8772106
111.4225448,479.925216
110.9100546,479.9078036
111.4013062,479.7803264
111.0747547,479.7732698
111.113841,479.7537496
112.2198042,479.7173668
112.2910271,479.7196273
112.2801673,479.5162992
115.1126478,479.7702761
115.480065,479.6700783
115.476384,479.6705977
116.0245695,479.3838427
116.0571949,479.3210663
117.4548314,479.4053791
118.1494034,479.4212336
118.1138607,479.4764951
118.0708185,479.4775337
119.5670489,479.3695767
120.0224294,479.1916341
121.1593073,479.0898784
122.8149912,479.4201338
123.2215711,479.4365076
123.5562713,479.5867737
123.8705348,478.8939734
126.1934426,478.6985267
124.7690612,476.4053728
126.9608489,476.5298257
126.4593943,476.3946504
126.4887586,476.402318
128.9614131,476.6273964
128.3166498,476.500469
129.2312445,476.5701798
129.3099975,476.683391
129.1563864,476.3783988
131.198496,476.3582982
130.9444581,476.3595812
130.984308,476.5059982
132.0475498,476.2738938
132.3255986,476.5313837
131.6021586,477.1596358
131.4308601,477.1044049
132.3933695,477.2617276
131.7653007,477.0735513
132.3644557,474.9778603
132.1396065,474.6908304
132.6062745,476.3771464
133.1907664,476.456602
132.3835483,474.6145212
132.6491334,474.7430982
131.951476,474.5997054
131.3105159,474.7940829
131.5448198,474.746489
131.3965699,474.844304
131.7962612,474.9975944
131.7797652,475.0000382
132.7207534,474.9269977
131.9616485,474.9035368
132.6193338,474.97004
132.7012638,474.9818315
132.0367052,474.3237645
130.8595038,474.3278579
130.818218,474.2592774
130.2123118,474.1907886
129.8707994,476.2037554
129.2851924,474.0647472
130.2394996,474.098961
128.8613681,474.1314948
130.1385535,476.1101255
130.1663828,476.218449
127.7815082,476.3278723
128.3644881,476.3695093
128.984202,476.5822157
129.8769243,476.5652921
128.8063816,476.4909991
128.6879313,476.5238994
128.6483563,476.6502463
128.3839472,476.640807
128.4038188,476.7136031
126.837763,476.3753746
127.7039619,476.5723487
127.4128538,476.417256
127.1567309,476.5714323
127.9444823,476.5637341
126.7936592,476.1100949
126.9510201,476.2284382
125.419728,476.1797446
125.3790609,476.1871678
125.0923746,476.1533816
126.5552237,476.2502496
127.0975516,476.176201
125.7693968,476.351486
126.2784808,476.4195471
125.4429293,476.4696765
125.5321221,476.561718
125.928056,476.5928465
125.0850431,477.1602468
123.8641961,475.2800726
123.7090499,475.515354
124.0579856,477.9234299
124.8080482,477.5772589
122.1134694,477.5907917
123.6998855,477.6590361
124.063278,477.8155645
121.7648469,477.6209426
121.5624887,477.7237675
122.5224779,477.7091655
122.2185931,477.9806159
122.0503342,477.2280941
122.4053183,477.2186242
120.9414077,477.227086
121.2564121,477.3935426
120.7853833,477.2706171
120.7791363,477.4072892
120.7145576,477.3994689
119.8190631,477.4107412
119.1048715,477.3426495
118.2578645,477.2984769
117.0842066,477.2061606
116.1479915,477.1770177
117.725289,477.6060963
115.5882435,477.5393487
116.0807093,477.5798554
116.0259748,478.0138522
115.7242589,477.913685
113.5292178,477.7639688
114.179961,477.7243785
113.3852217,477.9688243
112.9118561,477.8129374
110.5470822,477.6769984
110.0305215,477.7058969
109.9893274,477.7689482
109.3534535,478.3466737
109.0388158,478.3085803
108.5492061,477.9831208
106.2659269,478.2583897
106.1849363,478.0696025
105.3531498,477.8197496
105.6075095,478.1233168
106.8421599,478.1419567
106.5117826,478.1051047
109.2989018,478.4461236
109.8031957,478.3503572
109.4998539,478.2277921
107.9098379,478.0556936
109.820239,478.2188388
109.9063494,478.0649219
109.6907068,478.2067687
109.5850857,478.0829507
109.6910201,478.1028129
110.0006338,478.0204305
111.4559381,480.0690498
110.9432944,480.0516321
111.4346932,479.9241167
111.1080438,479.917058
111.1471418,479.8975319
112.2534365,479.8611382
112.3246808,479.8633995
112.3138177,479.6600104
115.1471471,479.9140634
115.5146744,479.8138356
115.5109923,479.8143551
116.0593421,479.5275142
116.0919773,479.464719
117.4900326,479.549057
118.1848129,479.5649162
118.1492595,479.6201943
118.1062043,479.6212333
119.6028832,479.5132439
