M1,M2
125.6066284,465.6689453
126.5397644,465.8460693
125.9046631,466.1687012
126.0387268,466.6790771
126.2732468,466.7290039
125.7288742,467.1701355
125.7709656,466.0625
126.5459747,466.598877
124.6240692,466.0237732
124.4006271,466.0252075
124.3662415,466.9200134
124.4009781,466.1682129
124.1118927,466.411499
124.9069901,466.3850403
124.7322617,465.3468018
123.8138885,465.3879395
124.4112549,464.4341431
124.8694763,465.0404053
123.4399872,464.5177612
124.0393524,463.6213989
123.4994202,463.2437134
123.4299316,463.482605
122.3683624,463.3726807
122.3202286,462.6299438
122.5595856,462.1810303
122.1998367,461.9111328
121.2482758,461.1255493
120.5421982,461.7891235
121.066246,462.0300293
120.865036,462.1268616
119.4833527,461.3790894
119.3706207,461.6312561
117.1124573,462.6734619
120.7833405,463.5487366
118.9776154,462.4421387
120.3406677,463.442749
118.2913284,463.3662109
118.7648621,463.7664795
118.2642975,464.0953369
118.4772949,464.2332153
118.058609,464.6292725
118.0593414,464.7171021
118.2079315,465.1567383
117.9680634,465.5541992
116.2800903,465.2606201
116.0514908,465.7262573
116.265274,465.6647339
116.1425934,465.9139404
116.4058533,466.3658447
116.5900574,466.4561462
116.6601257,466.9960938
115.1819916,467.1982117
115.2381668,466.8931885
115.2138672,467.6411743
116.4177551,468.2584534
115.3148041,468.9619751
115.2477264,468.8903198
114.9623947,469.6640625
114.7089996,470.0320435
114.755661,469.921875
113.750351,470.8776245
115.1329651,469.9480591
113.6638565,469.4784546
114.9209137,469.0303345
113.4459534,467.5783997
113.4401855,467.6209717
114.7058411,467.4096069
114.6068115,466.6224976
114.7743378,466.3716125
114.2368317,466.7578735
114.1824799,467.5469055
114.0204315,467.239624
114.7238846,467.8756714
114.8516541,469.7747498
114.8839111,469.7129517
114.8652496,469.2877808
114.8874817,470.4407349
115.7862396,470.3444214
115.699173,470.333252
115.3756714,470.6738586
115.0778198,470.3433228
114.8941803,470.2443237
115.2918625,470.3649902
115.9057846,470.2138367
115.7750931,469.6780701
115.6125641,470.6335449
115.6626129,471.1878357
115.576416,471.7310791
116.1484756,471.2024841
116.2794724,471.0251465
116.2426453,470.1303101
117.0522079,469.4711914
117.0323029,469.0844727
117.5336761,467.2564697
116.5525665,466.6387329
116.9817276,465.8961182
116.3333817,465.2428284
116.7736206,464.4382324
116.8188629,464.4404297
116.9538269,464.3334656
115.8541718,463.6409912
117.5078278,462.6539307
116.6246872,462.8225403
116.0814896,462.5634155
116.4020081,462.6846924
116.7328796,463.6185913
116.2499771,463.1677246
116.2271194,463.3765564
117.0517044,463.486084
117.0671692,463.7402344
116.5137177,464.1859741
116.0576859,464.2385864
116.3607178,464.7050476
116.1371536,466.5317078
116.115654,466.5742188
114.79142,467.6260376
115.3530579,467.475647
113.8056488,468.3227539
114.8627777,470.2793274
114.5346603,469.7850037
115.6400375,469.7433472
115.9524918,470.5003662
116.2057343,469.657135
117.1620483,469.3790894
116.5756531,468.1440125
116.9618073,467.8191528
116.9387665,467.8263855
117.1680832,467.5456543
117.0948792,468.0565186
117.2528839,467.0247192
117.4353943,466.3919067
117.7948456,466.824646
117.2702179,466.3217773
117.2763672,466.40625
117.1299744,466.3223267
117.2868729,466.5378723
117.0719604,467.0270996
116.5229568,467.0063782
116.5823746,467.5488892
117.0668488,468.5957031
117.0812836,469.0343628
117.1205292,469.3885803
117.1084671,469.9858093
116.7655487,470.513031
118.3549194,470.1307983
118.6002502,470.9541626
118.2087936,470.5002136
116.7164459,471.6104736
116.5415497,470.927887
117.4692535,471.6547241
117.6642914,471.4677124
117.3836823,472.5868225
117.4483643,472.0866394
115.6971436,472.3041382
117.2872009,471.453125
117.5176849,471.1439819
116.2741241,471.081543
116.2480164,470.5559998
116.0514755,470.3380737
116.1064301,470.6384888
115.6495819,470.5389099
115.7509308,469.8797302
115.4992218,470.2076416
115.618515,470.6354065
115.0924072,470.6168213
115.0114975,470.6893311
115.0598755,470.2121582
115.3942261,471.1417847
116.4883194,470.5750732
115.9853516,471.3334351
116.1292191,470.6035156
114.829483,470.3841553
114.9570313,469.9640503
115.242485,469.4664917
115.1907196,469.5232544
114.7906418,469.3390503
114.8104401,469.6084595
115.2605438,469.4760132
115.1064301,469.4107666
115.6982117,469.8659363
115.3168945,470.833252
115.5990753,470.5841064
115.8703766,470.6781921
116.1370392,471.2179565
115.7429428,470.4897766
117.0615387,470.5593567
115.146698,470.6726685
116.8437271,470.6018677
116.7854843,471.5080566
116.9792328,471.6322632
116.8207779,471.3823853
116.4588242,471.8057861
118.1266708,472.1338501
116.5973282,472.0586548
117.8048019,471.8768311
119.2840195,471.859436
119.21698,471.572113
119.346817,472.5899658
119.0798416,471.8119507
119.4230423,471.9562073
112.7713852,466.0722961
112.6757965,466.2208862
113.0378265,466.6439819
113.4812088,465.9041748
113.621521,465.6590271
113.5063629,466.2901001
111.5068054,464.594635
113.1439667,465.4857178
111.9676132,464.6582642
114.0766068,464.5711975
111.9912415,464.6471558
112.3910675,466.4240723
112.3758163,466.4476929
112.1121902,464.5270996
112.1764221,464.3819275
112.3136063,466.5960999
114.1934967,466.7108459
