M1,M2
101.6583786,483.9619446
99.73036957,484.1264954
99.74411011,484.186676
100.9084549,484.024292
98.84828949,483.988678
100.1837769,484.0668945
100.4183426,484.0235596
100.7480087,483.719574
100.7452621,483.7982483
100.5212936,484.0424194
99.87738037,483.3465271
99.87844849,483.2193604
100.3844376,484.0515747
100.4226532,484.2800293
100.6085587,484.0273132
101.4200211,481.7778015
99.54633331,483.6993713
101.4560318,481.8644104
101.2047501,483.915741
102.3796234,483.3904114
100.3619156,483.5959473
102.2249146,482.4380188
101.8089905,484.136322
101.8811111,482.9620056
103.4987946,483.2994385
104.3518753,483.4486084
104.8127289,483.1593933
103.0647736,483.5987854
103.4761581,484.0573425
102.0946808,483.1439819
102.0369644,484.2684021
101.4393311,483.6730652
101.9728546,483.6990967
102.1133575,484.4797363
102.121582,484.1423035
103.5209427,483.9076843
102.926445,482.632843
101.850235,483.9338989
101.6986313,483.9457397
102.5025406,482.5076294
103.2757874,482.4396973
102.8089523,482.3305969
101.4911194,483.4135742
102.9139175,481.9356079
102.3274384,482.2909851
102.0444107,483.6916504
101.8486176,482.2727356
102.6705322,483.7065735
102.5319443,483.0834656
102.8742676,482.9446716
102.9422684,482.9610596
102.8982391,482.6550903
102.3913193,481.6650696
102.0020218,481.478302
101.2706604,481.5014954
102.4361267,481.6671448
102.5169983,482.1565552
102.8610458,481.3431091
103.7528839,481.2700195
103.2696762,481.0195923
104.6535187,482.1994934
104.0168533,482.4369812
105.1790619,480.8005371
105.1884766,480.9837036
107.1618729,480.9855652
106.0889893,480.8973389
107.1029816,481.0426941
106.6804886,480.8023987
106.5839615,480.856781
107.3785095,480.5865784
107.4238052,480.7346191
107.5303802,480.9223938
108.4191208,480.7579346
108.6121368,480.8589783
108.6566391,480.9049072
107.0077972,480.7428284
109.3704071,480.6863098
109.5111771,480.7488403
109.7384796,480.7264404
109.6417313,480.7748413
109.7740707,480.7745361
110.2070999,480.8503723
109.8280182,480.8038635
110.5628357,480.7475891
109.5060425,480.5658264
111.3259354,480.5141296
111.1519241,480.5115051
112.0555878,480.3642578
111.3233795,480.4091797
110.4348679,480.4929199
112.0943451,480.5955505
112.9615402,480.6679382
112.6344452,480.5283203
112.8446274,480.5542603
112.4220276,481.451416
112.2492218,481.3731079
112.5925751,480.7319031
114.0185394,480.7721863
113.4965591,480.8697205
113.5600891,480.8287964
112.4948044,480.8180237
114.4842606,480.7310181
114.0231247,480.7726135
114.5261383,480.6444397
116.3721542,480.5518799
116.4053574,480.7112122
118.2255096,480.6592712
117.9994736,480.526947
119.7116928,478.8964233
120.8141403,478.8872375
121.9142914,478.6645813
121.9007874,478.6443481
122.4335022,478.8167114
123.3657379,478.8186646
124.4922409,478.589325
123.9346695,476.3383484
125.2272873,478.589447
125.4546051,478.5635986
126.4012299,478.4938049
127.8090286,478.4508972
128.6153107,476.6217651
128.3331604,476.5354614
128.4971008,474.3821716
128.736969,474.4569092
130.2294617,474.5001831
130.9495697,474.388092
130.9858551,474.2701111
132.4674377,473.9215393
131.7618713,471.9389038
131.9962006,472.1180115
134.5449066,472.2311707
135.7317657,472.2593689
136.8957367,468.4667358
137.7272034,470.589447
136.6660309,470.6435547
137.5987854,470.4734192
137.7067261,468.3403015
138.6954956,468.4584351
140.9458313,469.9205933
141.103775,469.8274231
141.3332367,468.1589966
141.8291321,468.3657227
142.0171051,468.3857117
144.0675507,468.3508301
144.7895203,468.2493896
145.2610321,467.9464417
145.3272552,467.966156
145.1608887,467.8979797
144.137146,467.9163818
145.1445923,468.3486938
144.803009,470.3559265
143.0404968,470.4295349
143.4366455,470.1830444
143.3180389,470.2431641
143.8336334,470.0847778
141.7211609,468.173645
140.0679626,468.2663269
138.8809967,470.3092346
137.877182,470.2651062
137.7816315,470.2734375
139.438736,470.3474121
138.0563202,470.3249512
136.0059967,470.3591003
136.7408295,470.2225647
135.9575806,470.1384888
136.076355,470.1336975
134.5907745,469.9850464
132.1936035,470.0903625
131.4758453,471.8041687
130.1587524,471.9500427
128.0307922,472.0220032
128.6394501,471.9566345
128.2006226,472.0576782
127.3435745,472.2270508
124.4046326,472.3066711
122.511734,472.4648743
122.4530945,472.5733643
120.3068008,472.7073669
119.5402527,470.8225708
119.5454025,470.7198792
117.2013397,472.2050476
114.0830765,472.3034363
114.5690384,472.3045044
115.8753967,472.4387512
113.9729996,472.245636
114.4663773,472.3308411
113.6024857,472.5250854
111.0325775,471.8719482
110.5593491,471.77948
108.4295731,471.8092957
108.2004471,471.5325012
108.4869232,471.6241455
106.7467117,473.4945068
106.1757813,473.2677307
106.4914703,472.8380737
106.6873779,472.8649597
106.0829391,473.0018616
105.1973495,472.7206116
105.8649902,472.7173157
106.6942902,472.8164368
105.5524521,473.1711121
105.5287628,473.2746277
106.0972137,472.9519348
107.5920334,472.9112549
107.4283981,473.270813
107.4489746,473.3847351
106.6126404,473.8208313
106.4126816,473.9281616
106.6202621,473.8156433
107.1549835,473.315979
107.5283813,473.7242432
105.8737564,473.7920227
106.0898285,473.9928284
107.3369446,475.9919434
107.5674362,473.8964539
107.5098572,475.8539429
108.7879639,476.0585327
108.970459,476.4117737
110.3710098,476.1672974
110.6373978,476.1097717
111.7143936,475.9845886
112.2155609,477.9288635
113.46315,477.7087708
113.0800247,475.922821
114.671524,475.7644348
114.2649765,475.6086426
115.9462433,475.7391357
116.6565781,477.7323303
117.8976593,475.5185852
116.9784241,475.571167
118.8085632,474.0653076
118.4144058,474.0310974
119.4849472,473.2547607
119.6710739,473.1824036
119.0312195,471.4302673
118.232399,471.4851685
117.9000702,473.1405945
118.1855087,473.2946472
117.5334702,473.3704224
