M1,M2
200.92990112304688,499.1480407714844
199.2161865234375,501.0574035644531
197.730712890625,507.4337158203125
198.376708984375,505.7418212890625
196.81886291503903,511.97076416015625
193.46875,516.6950073242188
193.8075408935547,521.000244140625
192.39047241210935,526.718017578125
192.52198791503903,532.6610717773438
191.67010498046875,532.593017578125
193.79025268554688,536.0838623046875
191.5227203369141,540.9956665039062
190.67935180664065,544.4053955078125
190.01882934570312,546.4273681640625
190.0936737060547,549.3118286132812
188.9987030029297,549.790771484375
189.314453125,551.9762573242188
189.396240234375,552.7799072265625
189.90496826171875,556.3062133789062
190.09573364257807,556.0464477539062
188.79818725585935,559.2055053710938
188.8424835205078,559.3350830078125
189.3959045410156,559.0888061523438
189.1436920166016,559.6881103515625
189.7871551513672,559.5870971679688
189.6488494873047,561.2682495117188
190.5325469970703,561.7910766601562
189.13619995117188,561.858154296875
190.13909912109372,561.1680297851562
191.1405029296875,562.4974365234375
190.9861297607422,561.446533203125
191.5977783203125,561.6065673828125
192.79827880859372,560.9849853515625
192.74386596679688,561.1095581054688
192.9957275390625,559.969482421875
193.31072998046875,558.17041015625
193.14202880859372,556.2005615234375
193.98069763183597,555.5704956054688
193.74688720703125,552.2191772460938
193.3062286376953,552.6265869140625
193.60989379882807,548.8026733398438
193.57028198242188,548.3436889648438
193.741943359375,546.404296875
195.3257293701172,543.9176635742188
195.4593811035156,540.8804931640625
195.9319610595703,541.0690307617188
197.0653839111328,539.9049682617188
197.28396606445312,538.0299072265625
197.08786010742188,534.9178466796875
197.20538330078125,534.166748046875
198.2841033935547,530.3362426757812
198.47178649902344,530.5792236328125
198.1000213623047,527.1363525390625
199.16314697265625,525.9810180664062
198.7986602783203,523.093017578125
198.5536346435547,520.298095703125
199.4162139892578,517.0761108398438
199.305908203125,517.19189453125
198.81497192382807,513.6154174804688
199.46324157714844,511.611328125
199.4860382080078,509.4114685058594
199.76370239257807,506.3700866699219
197.95887756347656,505.1400451660156
199.2286376953125,505.0923461914063
197.45008850097656,503.8772888183594
198.75131225585935,501.0637817382813
197.96728515625,499.18658447265625
197.4996795654297,497.3690490722656
197.2812042236328,496.8796081542969
197.35134887695312,497.1619567871094
197.3972625732422,495.482666015625
195.56358337402344,495.0384826660156
195.94601440429688,492.8831176757813
193.92855834960935,493.5953369140625
194.27366638183597,495.7112426757813
